lagtime	NRF_p<3.235|antQ0.0221-0.1	NRF_p=3.235-6.47333|antQ0.0221-0.1	NRF_p=6.47333-9.8325|antQ0.0221-0.1	NRF_p=9.8325-13.285|antQ0.0221-0.1	NRF_p<3.11|antQ0.1-0.2	NRF_p=3.11-6.22|antQ0.1-0.2	NRF_p=6.22-9.3375|antQ0.1-0.2	NRF_p=9.3375-12.535|antQ0.1-0.2	NRF_p<3.11|antQ0.2-0.4	NRF_p=3.11-6.22667|antQ0.2-0.4	NRF_p=6.22667-9.3525|antQ0.2-0.4	NRF_p=9.3525-12.805|antQ0.2-0.4	NRF_p<3.5|antQ0.4-2.86	NRF_p=3.5-7.01333|antQ0.4-2.86	NRF_p=7.01333-10.545|antQ0.4-2.86	NRF_p=10.545-14.1|antQ0.4-2.86	se_p<3.235|antQ0.0221-0.1	se_p=3.235-6.47333|antQ0.0221-0.1	se_p=6.47333-9.8325|antQ0.0221-0.1	se_p=9.8325-13.285|antQ0.0221-0.1	se_p<3.11|antQ0.1-0.2	se_p=3.11-6.22|antQ0.1-0.2	se_p=6.22-9.3375|antQ0.1-0.2	se_p=9.3375-12.535|antQ0.1-0.2	se_p<3.11|antQ0.2-0.4	se_p=3.11-6.22667|antQ0.2-0.4	se_p=6.22667-9.3525|antQ0.2-0.4	se_p=9.3525-12.805|antQ0.2-0.4	se_p<3.5|antQ0.4-2.86	se_p=3.5-7.01333|antQ0.4-2.86	se_p=7.01333-10.545|antQ0.4-2.86	se_p=10.545-14.1|antQ0.4-2.86
85	-0.00297537668945602	-0.0037203960438809	-0.00902534738342192	-0.0258149389969266	0.00165267417415854	0.00502806463275663	0.0033322220527551	0.00250212852253922	0.00436172544878816	0.0109591735429005	0.0147070408350276	0.0145721848647539	0.00905447169373213	0.0123392105088907	0.0211036883454222	0.0198104741084332	0.000588824510264067	0.00175302541209982	0.00392438802431021	0.006423796720631	0.000532264293045472	0.001270101034487	0.00275617229066229	0.00522507782603064	0.000623108721112412	0.00135060587257685	0.00274503762163161	0.00494638883035831	0.00109579338683249	0.00183214713249706	0.00382212925258567	0.00527695730169101
86	-0.00302946788159358	-0.00385419740729148	-0.00899846948579482	-0.0254633632828825	0.00179806830300175	0.00489813623587656	0.00322066436566728	0.00235087496914154	0.00418885403747306	0.0102763967680102	0.0142996138320564	0.0146261203342539	0.00950009178251543	0.0122559243409234	0.0202387521508616	0.0187609990036402	0.000588801347963534	0.00175291999993884	0.00392451736980838	0.00642414740490315	0.0005323125874065	0.00126992032555833	0.00275388940491478	0.00521844265719706	0.000622841243007335	0.00135058896734202	0.00274509500400229	0.00494788595838329	0.00109537215826352	0.00183189337509832	0.00382179319801613	0.00527656231856302
87	-0.00292039480021429	-0.00411448600693616	-0.00906337874375109	-0.0254234199877769	0.00175231787189957	0.0049463406740762	0.0024670909237734	0.0011695472202233	0.00437182577884868	0.00973975444209579	0.0135423825436115	0.0149801844146473	0.00966959615692849	0.0119590290120161	0.0198081540525269	0.018298033336281	0.000588794553480007	0.0017528213873321	0.00392458944741516	0.00642440169180963	0.000532374845521964	0.00126979795999696	0.00275186785815004	0.00521272413066961	0.000622405364571953	0.00135062378092283	0.00274512780355334	0.00494920879961582	0.00109524885603439	0.00183169758974304	0.00382135209926459	0.00527625016260047
88	-0.00276666859614981	-0.00403605015660985	-0.00822956195750561	-0.0240068366471572	0.00144364014519944	0.00503861618495039	0.00194835207088043	-2.10245887658578e-05	0.00442761372840427	0.00929223769615314	0.0127599450691825	0.014802584138314	0.008910497542436	0.0109197192597702	0.0190493868607097	0.0173868393282684	0.000588786456248859	0.00175275672462136	0.00392463871987454	0.00642466522977114	0.000532510221701823	0.00126971257802266	0.00275009284536054	0.00520778636305482	0.000621964925031852	0.00135066136286176	0.00274511260586008	0.00495039564801241	0.00109522236940537	0.0018315230417153	0.00382087625587796	0.00527592084077272
89	-0.00288308691532684	-0.0041117325590639	-0.00749552268555349	-0.0229418349721292	0.00105288630428775	0.00454765432200181	0.000823362265956487	-0.00101376830686861	0.00434385442450125	0.00900636343031655	0.0116959434281345	0.0136100542695944	0.00793053822515057	0.0105237244691276	0.0191547809544015	0.0160478366818075	0.000588765340345865	0.0017527154594008	0.00392466845855182	0.00642502967503502	0.000532616850373302	0.00126967056131083	0.00274847178377217	0.00520354288570802	0.000621581776375541	0.00135069841435044	0.00274509237840599	0.00495145544759688	0.00109450771168489	0.00183121478238432	0.00382044035304202	0.00527545416844486
90	-0.00296440211302583	-0.00406754225260549	-0.00758610464401343	-0.023044536469965	0.000742760490482621	0.00384364627064349	-0.000659581871405959	-0.00184187437274991	0.00421227619042399	0.00852199705553379	0.0112056155373884	0.0132995293877028	0.00788710218386693	0.0114304272886681	0.0200931838821001	0.0153656450963245	0.000588731428789864	0.00175272216452414	0.00392469474985594	0.00642548655459896	0.000532723013667555	0.00126962172373925	0.00274696027946314	0.00519980329785236	0.000621262583272278	0.0013506967472283	0.00274507907480963	0.00495236878579207	0.00109364556330142	0.00183099069613437	0.00382010913722382	0.00527503807160368
91	-0.00278412271200262	-0.0038364865696641	-0.00751839442873216	-0.0218447890041992	0.000810736151067315	0.00366298320465788	-0.00149216568695103	-0.00151341580636963	0.00420549946697858	0.0077964035962508	0.0106086919582606	0.0134602382339423	0.00722712929579411	0.0110972758308506	0.0200187683080218	0.0137435320350525	0.00058871462271786	0.00175270236871048	0.00392476891665335	0.00642612036985084	0.000532763998181503	0.00126950965631842	0.00274548817544479	0.0051964330175877	0.000621050281561988	0.00135062296264127	0.00274510842249896	0.0049530498370046	0.00109317395522319	0.00183079705956617	0.00381975241473889	0.00527467468467023
92	-0.00244981577452369	-0.00354039552975602	-0.00795120123109531	-0.0220383110778779	0.000960682570434673	0.00394364301176982	-0.00180602333469317	-0.000295711637151728	0.0041608302621299	0.00740041490350409	0.0106045165307521	0.0135847128855998	0.0065869100907214	0.0113444841066275	0.020502211801282	0.0129222736365914	0.000588681907532499	0.00175266813192806	0.00392485200115861	0.00642660308332955	0.000532795615361335	0.00126931549870728	0.00274405193211502	0.00519328059955499	0.000620744332719619	0.00135056506991971	0.00274517580622866	0.00495356125450342	0.00109296636692178	0.00183054171220918	0.00381940482710114	0.00527431855588318
93	-0.00260331878656225	-0.00375984974333188	-0.00831406932303992	-0.0225827289311752	0.0008848540872564	0.00382343726461225	-0.00225974910589834	0.000190734523380989	0.00432034405637528	0.00750539009489935	0.0110394084948327	0.0138313125883417	0.00740572207262931	0.0119156704284585	0.0194089588068241	0.0113784362763951	0.000588646582268869	0.0017526564182941	0.00392492241684512	0.00642703326424036	0.000532779929500983	0.00126904547072733	0.0027427920017945	0.00519039122186115	0.00062047944241818	0.00135048415879444	0.00274518738707516	0.00495400705954376	0.00109291552020161	0.00183027256578053	0.00381911489950165	0.005273972362287
94	-0.0027719719529461	-0.00397109154458285	-0.00784890791215736	-0.0219546025592995	0.000853621478786336	0.00368187194598591	-0.00228032235232701	0.00113575408617686	0.00435362643306949	0.00748769121939284	0.0108406147266358	0.0130606228879268	0.00920443059769136	0.0133248257986613	0.0191647346135579	0.0137331678752205	0.000588637534083727	0.00175268417310122	0.00392497860973246	0.00642750710837548	0.000532621649800984	0.00126867721572874	0.00274159577638042	0.00518779742765296	0.000620254944093631	0.00135040781404248	0.00274509261653925	0.0049543121674593	0.00109295047328834	0.00183011617129418	0.00381889268283124	0.00527367533366838
95	-0.00252952555204377	-0.00397500106166182	-0.00764655736676834	-0.0212658078018223	0.000800264695098581	0.00350258113358008	-0.00230823969834628	0.00179670225464627	0.004091577204682	0.00710766364382089	0.0110174382153454	0.0130621485470868	0.00891553347426782	0.0126755288543135	0.0176122988750496	0.013856157023765	0.00058864476516243	0.00175272464457528	0.00392504763114126	0.00642809087942409	0.000532463876200657	0.00126827814274234	0.00274050211142367	0.0051855544614573	0.000619944878297035	0.0013503749102726	0.00274494751171061	0.00495460356288064	0.00109297658863351	0.00183003510380505	0.00381878434110744	0.00527338870025165
96	-0.00216785791501102	-0.00390839431892661	-0.00804110838559885	-0.0209646106460624	0.000834761827083742	0.00340582356564353	-0.00141202619705181	0.00350619817990918	0.00412957328505093	0.00701497164588566	0.0114222758349559	0.0132408882985394	0.00870242724690024	0.0118429373709743	0.0170490340897621	0.0140398227149552	0.000588674525056424	0.00175275017902746	0.00392517524751291	0.00642889474398313	0.000532356437671012	0.00126787303064772	0.00273956575509526	0.00518367624443382	0.000619486165072077	0.00135030369462797	0.00274471409080674	0.00495490241747666	0.00109289410637241	0.00183004719486412	0.00381875448711883	0.00527311947756583
97	-0.00194645425238297	-0.00371346730674801	-0.00781286704325587	-0.0205530099690614	0.00111733294712959	0.00364310097551358	-0.000532245255776729	0.00536012767007284	0.00402105757599602	0.00712543694679695	0.0122297291137681	0.013687074726414	0.00837440412545663	0.0114777709279411	0.0172148255611756	0.014465239476263	0.0005887597022777	0.00175283991358592	0.00392530450805257	0.00642995801341373	0.000532279085211789	0.00126753448291911	0.0027387804407032	0.00518203005175455	0.00061911351221794	0.00135018059650999	0.00274472396136796	0.00495513448332924	0.0010926988358907	0.00183002941755201	0.00381875955848564	0.00527287850479206
98	-0.00193383492993615	-0.00336412712403481	-0.00761984072444688	-0.0212310055019933	0.00119161491649509	0.00374658780368881	1.01805949021985e-05	0.00646658658414985	0.00432595742574911	0.00735976120726095	0.0123723381761345	0.0135894030696724	0.00773482463658116	0.0109973582180716	0.016337221694292	0.0139023005036094	0.000588836454039957	0.00175304588270056	0.00392547891651409	0.00643141680265475	0.000532222321944218	0.00126724501786984	0.00273820128764383	0.00518061357769767	0.000618721010071399	0.00135004300546058	0.00274457065888872	0.00495521367291088	0.00109244589070802	0.00183002312620807	0.00381879536564532	0.0052726360870958
99	-0.00210275497078688	-0.00300990105652021	-0.00715446605068338	-0.0218663214437331	0.00107831508653784	0.00345363157786822	0.000695845156721924	0.00720331815903788	0.00415556805182424	0.00746430901725731	0.0121030693515284	0.0136517531551776	0.00757586166986725	0.0114314787744001	0.0161563792434016	0.0139331369894528	0.000588937281808122	0.0017532685816554	0.00392563885385249	0.00643288139258447	0.000532166329122136	0.00126711112452649	0.00273767516540295	0.00517928411292988	0.000618456047700423	0.00134994102467808	0.0027443662659746	0.00495514358267149	0.00109227302595295	0.00182997585706822	0.0038188205385711	0.00527237314385534
100	-0.00226953586718781	-0.00281876958757059	-0.00682192958415181	-0.021620316768861	0.000840093332311204	0.00330318495112942	0.00188270253788195	0.00744295535972769	0.00384463665155676	0.00744053636957422	0.0120875273160024	0.0136555663315705	0.00738551320855788	0.0116012001232703	0.0156154350566501	0.0120761755819176	0.000589045257604692	0.00175343357283855	0.00392580823381867	0.00643433189007139	0.000532140584390805	0.00126715110615498	0.00273716512167927	0.00517785392588494	0.000618299795285884	0.00134984756410814	0.00274412643712808	0.00495501552859681	0.00109213742032228	0.00182995217119924	0.00381887251783061	0.00527213083682564
101	-0.00246663136251307	-0.0032971613604334	-0.00655616348014978	-0.0218736745863452	0.000603890767176531	0.00291412998307717	0.00299817553981667	0.00762756482386129	0.00377661335621572	0.0079640668238428	0.0122068874769496	0.0132508124455382	0.00731201610929929	0.0115133874116796	0.0149726818399157	0.0112381658836488	0.000589100806364484	0.00175352332928816	0.0039260739531769	0.00643576205126339	0.000532171480206426	0.00126732575357977	0.00273671610272877	0.00517638495346345	0.000618152351503696	0.0013497366149999	0.00274388705120212	0.00495487784708305	0.00109205776670038	0.00182981061291386	0.00381880937301731	0.00527198644915598
102	-0.00265227449700387	-0.00400309716097131	-0.00694614625324925	-0.0217153864769609	0.00055576370661262	0.00252777028215614	0.00273797344086156	0.00663427114386081	0.00345866800980899	0.00768555093508614	0.0121291000687736	0.0128622769742841	0.00754605868356839	0.0114713274921096	0.0153585206443955	0.0118162779998865	0.000589140218120914	0.0017535540315002	0.00392635211767086	0.00643709383846047	0.00053220377361717	0.00126742530042948	0.00273631608019013	0.00517496771379385	0.000617947528519054	0.00134961359094349	0.00274371545812617	0.00495482331348455	0.00109195809606087	0.00182968348173809	0.00381864197390445	0.00527179819104869
103	-0.0025991247780781	-0.00392012048534626	-0.00670674659746036	-0.0194903987294338	0.000916067524328709	0.00277881392820509	0.00203649175518376	0.00515955828965554	0.00341012975071936	0.00744616208170032	0.0116049724435836	0.0122829346086101	0.0072428877450209	0.0103369892421711	0.0152880490430895	0.0123867486718684	0.000589184850734313	0.00175353511303767	0.00392658262249804	0.00643832239742661	0.000532210226873255	0.00126747835686212	0.00273596308306066	0.00517365334826892	0.000617674235584343	0.00134945275948107	0.00274358259051056	0.00495473779097686	0.00109179503914119	0.00182959917122939	0.00381849941692714	0.00527154287559049
104	-0.00279058543344089	-0.00430880949114633	-0.00755391712569548	-0.0192889583260989	0.00125772452355553	0.00338337900119808	0.00195524508801221	0.00527651697575151	0.0031844962178194	0.00724827975512774	0.0112569897460703	0.0115720546273984	0.00671764460758223	0.00923905927553257	0.0144183731564183	0.0123547187688594	0.000589226595505257	0.00175350390062805	0.00392684814911614	0.00643980325334238	0.00053215935925026	0.0012675038635896	0.00273561652567361	0.005172464728324	0.000617346335788962	0.00134911475553555	0.00274344868454955	0.00495470891822132	0.00109153507701686	0.00182945103356108	0.00381805008555179	0.00527052887864693
105	-0.00290699995328854	-0.00420381337791374	-0.00702142573850592	-0.018640074755469	0.00123538482434161	0.0031475818820987	0.000916678862779109	0.00418617403629017	0.00312661722416644	0.00756001714533343	0.0109218694441474	0.0109740109654472	0.00634735494975713	0.0089447089592066	0.013857756339019	0.0131668344335222	0.000589242171856638	0.0017534981640887	0.00392707690258552	0.00644129787134144	0.000532158347936825	0.00126749882943636	0.00273530408710409	0.00517135520014722	0.000617114478387723	0.00134881401779363	0.00274332150316546	0.00495460298390235	0.00109136035730423	0.00182933329974473	0.00381799591495237	0.00526926576225433
106	-0.00293667412490341	-0.00397715981530487	-0.00603174903886267	-0.0196181625355503	0.000824908308046327	0.00281883865831018	-0.000553428434097507	0.00240975421372854	0.00332697520423061	0.00809674766332589	0.01039104132025	0.00923506711045403	0.00626148507744152	0.00931701716244692	0.0144828132798037	0.013061774776996	0.000589239319404903	0.00175340475276091	0.00392719500825417	0.00644277975457109	0.000532175346058993	0.00126752628672919	0.00273516624492627	0.0051704701930227	0.000617002953843352	0.00134860989105306	0.00274320920583807	0.00495450131530472	0.00109122924240512	0.00182913316065378	0.00381785336220373	0.00526514702604746
107	-0.00282196760061988	-0.00405082084200739	-0.00605843092549735	-0.0149239005517687	0.000763677424135817	0.0025486740412831	-0.00142796385933991	0.00194059940594792	0.00328297741915225	0.00792689857234998	0.010402660981623	0.0090395216375564	0.00611000070471183	0.00938966056858194	0.0141113879534476	0.0119583695769278	0.000589220219583802	0.00175313742369151	0.00392685137290339	0.00644321294153458	0.000532171051781681	0.00126755457200936	0.00273513430313	0.00516983349293739	0.000616954084533765	0.00134848712219007	0.00274313589546149	0.00495438834416666	0.0010911083501791	0.00182889066015657	0.00381759833143307	0.00526086092926223
108	-0.00259317072841338	-0.00341368741692604	-0.00501874446384149	-0.0101386798764121	0.000782097952540469	0.00280412883965243	-0.00173845571440012	0.00148763348019259	0.00349372741272442	0.00772424995110698	0.0103948231164594	0.00946980872123778	0.00588228075097103	0.00985371449662001	0.0146911929790285	0.0112296087232021	0.000589236672460312	0.00175278620038061	0.00392627228122872	0.00644264119464247	0.000532175146119082	0.0012675577831594	0.00273512809490818	0.00516935881290257	0.000616914300804095	0.00134835619593486	0.0027430377593262	0.00495426027078274	0.00109091840322723	0.00182872841375606	0.00381738336630022	0.00525735370556532
109	-0.0023791362769626	-0.00312017658241796	-0.00490821211079591	-0.0123009221415957	0.000746678165138456	0.00335305712975559	-0.00160492903956413	0.00101510909958796	0.00325858040086248	0.0068668023308471	0.00922076091247972	0.0085662143395203	0.00505449107310595	0.00953348034632073	0.0155074995105146	0.0108841269586149	0.000589242097047414	0.00175240093296222	0.00392571812755988	0.00644174869572911	0.000532217686853867	0.00126755000615923	0.00273515317151472	0.00516988205413203	0.000616874411921454	0.00134822190848716	0.00274290981250426	0.00495411344272168	0.00109040440936149	0.00182861630547491	0.0038171093568297	0.00525484014984664
110	-0.00228405635955357	-0.00354268844822462	-0.00563339125832332	-0.0107497644425296	0.000788082693182022	0.00412918553402856	-0.00133030091244948	0.000379762822665112	0.00315641597493679	0.00640338591061588	0.00955669437667165	0.0088633803282169	0.00430437222792192	0.00868109731867882	0.0157095975137119	0.00992239096165057	0.000589250310821756	0.00175204010669785	0.00392530376830938	0.00644096668994056	0.000532316115714023	0.0012675403866339	0.00273529927199662	0.00517208527391546	0.000616790129510674	0.00134804608232032	0.00274277807806072	0.0049540293606071	0.00108958351677044	0.0018284734803994	0.00381678716912881	0.00525263664890005
111	-0.00260677116095158	-0.00445993464002439	-0.00583905405279043	-0.00987833740746652	0.000704280332003484	0.0046959692199975	-0.000671014211453575	-0.000439367463565073	0.00315579187977859	0.00628360618077609	0.00962455612894363	0.00784598456589499	0.00391563404342517	0.00774231224231064	0.0155080211585785	0.00960706707773556	0.000589291191328319	0.00175167150544206	0.00392502073981286	0.00644070668847285	0.000532534744107323	0.0012675414846662	0.00273550483339717	0.00517468764014615	0.000616752062473513	0.00134791534017996	0.0027426781138325	0.00495389899653793	0.00108816528562577	0.00182821895976708	0.00381608796160613	0.00525075570530093
112	-0.00275828501309866	-0.00470992541961362	-0.00348729180122552	-0.00994053236680101	0.000592282373384869	0.00498222627958553	0.000141281400244039	-0.00102907941318388	0.00327561170183857	0.00644202796766194	0.00923381936315833	0.00762094172554642	0.00451550085247621	0.00810900683176323	0.015705099335298	0.0109489567346706	0.000589365471889365	0.00175137444599665	0.00392481959608934	0.00644069708947718	0.0005328651413135	0.00126756665578238	0.00273572558788258	0.00517694014499029	0.000616734504971807	0.00134773216997792	0.00274262242572537	0.00495368768285101	0.00108660883540417	0.00182744279901352	0.00381582378555756	0.0052484930848801
113	-0.00275240077649678	-0.00452787827807807	-0.00196054349122804	-0.0128626319197279	0.000736751068967166	0.00536720382037274	0.000884986831332398	-0.00118064566865387	0.00317057305726151	0.0065954968645623	0.00934960752589824	0.00759981624113792	0.00466354105245412	0.0082582550505038	0.0150870213457274	0.0110525189880904	0.000589343457838142	0.00175117273503349	0.00392466754439394	0.00644082820620522	0.000533330504701701	0.00126758055542793	0.00273593021324167	0.00517871932252232	0.000616671932812371	0.00134750026786949	0.0027425952692011	0.0049534844306174	0.00108546020330051	0.00182531995735884	0.00381172438754275	0.00524115165880243
114	-0.0029295483893975	-0.00404762150579212	-0.00139476539418354	-0.0149232617594481	0.0006958099114891	0.0057520508257365	0.00236923830277842	-0.00021048260115626	0.00324704592333551	0.00690508526515855	0.00978861390663464	0.00904776233427381	0.00443518957086197	0.007663460247411	0.0141220448639375	0.00984320706301848	0.000589095042431733	0.00175093950099621	0.00392458496862355	0.00644111268977354	0.000533932342877981	0.00126755803650926	0.00273613391350215	0.00518017850218319	0.000616666003472328	0.00134737458797682	0.0027426034515116	0.00495332861257986	0.00108499721983885	0.00182365731068129	0.00380132796514922	0.00523145281929077
115	-0.00315699180982014	-0.00395491478279257	-0.00280804647023182	-0.0153579673307747	0.000680494040279879	0.00596595385893467	0.00339018521643648	0.000745303538159523	0.00313006931396417	0.00724691438644744	0.0113166462152632	0.0113382214183485	0.00459074923193797	0.00800621626129512	0.016132854880256	0.0114217330397169	0.000588794230264961	0.00175067815335586	0.00392453491871553	0.00644140156892497	0.000534607032547404	0.00126754921644279	0.0027362812933288	0.0051815012477714	0.000616711834781351	0.00134729535932083	0.00274266639577771	0.00495316193992328	0.00108445498135747	0.00182247150965539	0.00379242493524458	0.00522565352473873
116	-0.00325800165900324	-0.00411366840086792	-0.00438692688611133	-0.016649482868545	0.000942280955424681	0.00608366438063244	0.00298880648631638	-0.00015906955322153	0.00357689995324788	0.00788215445244191	0.0121543418144009	0.0125050111800006	0.00473770276931293	0.00774975235851577	0.0172806684592001	0.0147409847383702	0.000588574958236484	0.00175041097324315	0.00392448424329561	0.00644167844167117	0.000535245331127126	0.00126765609424459	0.00273643417777795	0.00518271998493896	0.000616733135288167	0.00134721566166706	0.00274274600930219	0.00495302603931273	0.00108362912449166	0.00182170340154998	0.00377885969189569	0.00521964991048191
117	-0.00328779333065647	-0.00439523488213327	-0.00550457365739831	-0.017741999388758	0.000851880681898229	0.00553501606159466	0.00225761751189635	-0.0015171602049258	0.00385532216291888	0.00759748375856052	0.0117535781679787	0.0127971311631168	0.00492868714184211	0.00787286975044231	0.0155813706291991	0.0180562830352438	0.000588470396434001	0.00175014568303981	0.00392442590534859	0.00644180580507302	0.000535828185422828	0.00126780448586403	0.00273808436099304	0.00518446341801153	0.000616726708844443	0.00134711895094994	0.00274281005567173	0.00495291745998127	0.00108258354735037	0.00182126554183253	0.00376420564777558	0.00521514742216907
118	-0.0031961842844466	-0.00361786344943391	-0.0042250676666678	-0.0166162889485027	0.00093393485614245	0.00564690957631829	0.0019967801118591	-0.00285363114614794	0.00405590808062282	0.00720721171870276	0.0103557743403399	0.0111238711624151	0.00561480502735091	0.00849075267062311	0.0146955327460883	0.0191295170810382	0.000588467257465694	0.00174993564305101	0.00392433908444578	0.00644192947056115	0.000536323219393796	0.00126793858678911	0.00274087374042273	0.00518684381816546	0.000616693845278772	0.00134700214935225	0.00274278959531305	0.00495272361607753	0.00108155680329659	0.00182079046356049	0.00375283945102576	0.00521215073645853
119	-0.00301309832426123	-0.00311174629299738	-0.00461204639081672	-0.0171923317493928	0.00102386608191999	0.0058504968658735	0.00147040628655285	-0.0041030079961782	0.00394770651256521	0.00738355763617593	0.011237559744245	0.00991984873802046	0.00597719069071808	0.00860589407399055	0.0121385189455624	0.0154435564073206	0.000588457388060868	0.00174976259777234	0.0039242684346483	0.00644214265902068	0.000536775607921512	0.00126816103259466	0.00274344310630012	0.00518921353229027	0.000616532582410661	0.00134688474937608	0.00274268695899521	0.0049524905671356	0.00108028613596494	0.00181997015363284	0.00374615682269762	0.00521067776766576
120	-0.0028762021890233	-0.00302035965161315	-0.00536802944369108	-0.0175719089268114	0.00109181204981663	0.00545735596185126	0.00065677085125568	-0.00396445526505123	0.0037772348702518	0.00723476159826224	0.0102802441271341	0.00777560737888568	0.00582192206578083	0.00859276708782507	0.00978097132769821	0.0123856922505818	0.000588373006209946	0.00174965059931647	0.00392418555413679	0.00644235724634691	0.000537148338632056	0.00126837504137716	0.0027454699733233	0.00519125238296099	0.000616370245887647	0.00134680458020556	0.00274260684428383	0.00495232136220527	0.00107939900699018	0.0018193693182869	0.00373837892170941	0.00520938062230951
121	-0.00267196677295662	-0.00350379981094813	-0.0060970143261808	-0.0176346070524492	0.00114078647084878	0.0052473162491141	0.000467217492470916	-0.00359052991098995	0.00409689543644568	0.00741716429497877	0.00935139937190439	0.00621640399619649	0.00505087176449674	0.00776926554877329	0.00728138196337285	0.0103654686470402	0.000588157009123898	0.00174954762513825	0.00392406900044075	0.00644248151769524	0.000537438678219195	0.00126840122208474	0.00274709074730929	0.00519295799519431	0.000616261572641662	0.00134672616029722	0.00274253507994891	0.00495214554537897	0.00107910646479194	0.00181905990269178	0.00372783622656759	0.00520796048327161
122	-0.00270662381938396	-0.00410556309833519	-0.00633626544629734	-0.0172632147570137	0.00107917769430746	0.00492742731111015	0.000451966464019446	-0.00349780954006903	0.00451746175528466	0.00819595941185369	0.00923847757844635	0.00502001495694745	0.00474040530932538	0.00774207288786204	0.00642075335945828	0.0128572516008888	0.000587849831593841	0.00174947321775543	0.0039239292519028	0.00644252528310075	0.000537668931031872	0.00126833922998238	0.00274843100565033	0.00519436611211581	0.000616180682513904	0.00134665091878097	0.00274245757189327	0.00495190594788198	0.00107912199650212	0.00181892508227546	0.00371254253782651	0.00520640823146479
123	-0.0028535809570874	-0.00440466336941603	-0.00666574066744619	-0.0183517186651176	0.00075361234674025	0.00416070351404013	0.000194875781094018	-0.00450190566967344	0.0047990405945239	0.00878170620852542	0.0094457184324493	0.00472174863294144	0.00562681516051066	0.00947886332353384	0.00666426467874809	0.0116550259623552	0.000587545365228777	0.00174947862662036	0.00392377344720233	0.00644252558637668	0.00053785762748224	0.00126837051452174	0.00274963581470052	0.00519560017120477	0.000616057497337348	0.00134653067957813	0.00274231851490399	0.00495169230732592	0.0010791368637719	0.00181885960505394	0.00369283899758131	0.00520516693625665
124	-0.00270888394828587	-0.00399483472762535	-0.00646352563110477	-0.0184970513655779	0.000411061237382272	0.00382140258567745	0.000365260683385582	-0.00472473567465457	0.00456960911856729	0.00822525366780518	0.00897968873359732	0.00474710622791739	0.00599113539424687	0.00972187393868384	0.00529007928438718	0.00969613920397689	0.000587212396008476	0.00174961198536592	0.00392368395085856	0.00644256646627843	0.000538003732947683	0.00126848989312614	0.00275071716916832	0.00519669398684232	0.000615926540443849	0.00134631958407869	0.00274207361644716	0.00495128866392763	0.00107912359808838	0.00181827101499784	0.0036657545388022	0.00520355089635567
125	-0.00249366685630175	-0.0040043183608784	-0.00704101173088573	-0.0189815354589124	0.000474576841199364	0.00341853051640269	0.00023162273963641	-0.00458103872201708	0.00395748574431266	0.00710259313791385	0.00817936070578685	0.0051010561502868	0.0062843445647757	0.0103117746982096	0.00512809513887922	0.00971912218398882	0.000586940979133406	0.00174971666949636	0.00392368815766056	0.00644277638052008	0.000538137951571454	0.00126858441366791	0.00275168772488779	0.0051976044044597	0.000615787529614773	0.00134625751094896	0.00274200162391058	0.00495069531782491	0.00107898663078204	0.00181759598325833	0.00364035776340565	0.00520248722870529
126	-0.00237777439009127	-0.00438279944566853	-0.007475720966184	-0.0184565929754661	0.000329811835695965	0.00295918812983288	-0.000366495515626356	-0.00497466344985231	0.0036341302192201	0.00642450669774799	0.00830321610575883	0.00650272864332866	0.00650566282247056	0.0107626287323392	0.00551447022490199	0.0100557834492336	0.000586774883367448	0.0017497535460004	0.00392368377836066	0.00644302366222296	0.00053823924214792	0.00126863843529851	0.00275258489668834	0.00519838892919875	0.000615628239944699	0.00134622068091736	0.00274203103362821	0.00494987478846225	0.00107870862921082	0.00181740319626082	0.00361925433472069	0.00520191590741597
127	-0.00213859827287702	-0.00415287095308739	-0.00836086165611374	-0.0178208457289969	0.000924299614574853	0.00353692452923166	-0.000392375795829139	-0.00466833894739505	0.00370361956649458	0.00645037373074903	0.00848411584067483	0.00727371695075691	0.0060289219353611	0.00976453854740188	0.00465649465373604	0.00995754228546449	0.000586611282488113	0.00174977865227749	0.00392368239120028	0.00644316809017477	0.000538293439420282	0.00126864814720413	0.00275345309412825	0.00519913416699598	0.00061542363946853	0.00134613512194233	0.00274206062707235	0.00494892342840194	0.00107836532605274	0.00181777992320502	0.00360328230299595	0.00520176338107789
128	-0.00224488468607863	-0.00445410028671223	-0.00944892002912369	-0.0182432066506129	0.00114948247771014	0.00332861491468855	-0.0011374626612994	-0.00483725367719384	0.00348902645817561	0.00631599337133008	0.00858596335753945	0.00723872427214009	0.00535650115802751	0.00844860324940258	0.00335847205035687	0.00835491466711484	0.000586452063956561	0.00174979852211533	0.00392366232730323	0.00644321044130433	0.000538340014632314	0.00126864392245638	0.00275415233582537	0.00519980081886529	0.000615332242620042	0.00134599319510783	0.00274208391563877	0.00494774609134965	0.00107806467255992	0.00181812089180193	0.00359055644604186	0.00520181613926521
