lagtime	wtd_avg_RRD_p|all	se_p|all
220	0.000639289596805254	7.55795934398404e-05
221	0.000592795108288181	7.5551116144818e-05
222	0.000576774242389634	7.552217261159e-05
223	0.000623964625366812	7.54972275889432e-05
224	0.000733070317510232	7.54979576376852e-05
225	0.000675734518531527	7.55144688378473e-05
226	0.000619253726307215	7.54983637722054e-05
227	0.000512055110689961	7.54737730777847e-05
228	0.000549883220518386	7.54699561185733e-05
229	0.000482153531819392	7.5456052650481e-05
230	0.000554107059371468	7.54547857331323e-05
231	0.00054515641496671	7.54637469163247e-05
232	0.000543865308471376	7.54772239295596e-05
233	0.000597178874138679	7.55143473178974e-05
234	0.000496409162565914	7.54988820193333e-05
235	0.000655610446121173	7.54741005398426e-05
236	0.000720144598750675	7.54742846282651e-05
237	0.000667485813373323	7.54674297438828e-05
238	0.00060888546419793	7.54745087783147e-05
239	0.000635509644975066	7.54702319210381e-05
240	0.000615318214965524	7.54596094456742e-05
241	0.000632449676870984	7.54429482404511e-05
242	0.000642555831616969	7.54429803733004e-05
243	0.000567468408400034	7.54376663281483e-05
244	0.000500994248196852	7.54440902555283e-05
245	0.000517701911644598	7.54531751841689e-05
246	0.000526414810991514	7.54635760760455e-05
247	0.000643301461839608	7.54422757750742e-05
248	0.000559784061401061	7.54289785167224e-05
249	0.000469823659612441	7.54707962965066e-05
250	0.000498298477655352	7.54917513422554e-05
251	0.00049582457571184	7.55012149341209e-05
252	0.000510910575047573	7.54845559082065e-05
253	0.000560824336657722	7.54771864997457e-05
254	0.000606653707872875	7.54790336198657e-05
255	0.000597084852673003	7.54567493321834e-05
256	0.000524231858296932	7.54616702457295e-05
257	0.000473078227543868	7.54581523921581e-05
258	0.000540436166131717	7.54370529502666e-05
259	0.000564338709386067	7.54192204707846e-05
260	0.000479385746267819	7.54191788446663e-05
261	0.00038896302319815	7.54129997506104e-05
262	0.000384850919625275	7.54049375368723e-05
263	0.000477067593928479	7.54065781041462e-05
264	0.000536267681829412	7.53807804654338e-05
265	0.000595132727147399	7.53737676339494e-05
266	0.000564435757423299	7.53451608581185e-05
267	0.000571463491157485	7.53400419855838e-05
268	0.000490722249399099	7.53375295973373e-05
269	0.000475162347807327	7.53172646804166e-05
270	0.000466233024273513	7.5283217823351e-05
271	0.000440090567415191	7.5252545250798e-05
272	0.000460277105971138	7.52347163661536e-05
273	0.00047581022408763	7.52574533178369e-05
274	0.000502931801318213	7.526832559531e-05
275	0.000393036769410771	7.52704923828116e-05
276	0.000331267441582684	7.52882999418473e-05
277	0.000395498032048021	7.52938137137482e-05
278	0.000385354885852428	7.52964298615692e-05
279	0.000418964721117017	7.529414001895e-05
280	0.000501186830868574	7.52986094424178e-05
281	0.000463747600846938	7.53402442122337e-05
282	0.000429775313743852	7.53723283338934e-05
283	0.000412655041189759	7.53913497495664e-05
284	0.000383268312037647	7.54129312099801e-05
285	0.00050696536522843	7.54219294316929e-05
286	0.000456854971069981	7.5408030748276e-05
287	0.000457081157253061	7.53998954337442e-05
288	0.00035152950656656	7.54069034666958e-05
289	0.00044080531608662	7.54086382725659e-05
290	0.000333708884468963	7.54065619506385e-05
291	0.000238368486228524	7.5415040606156e-05
292	0.000254882907573119	7.54111041852141e-05
293	0.000368647513541811	7.53959775179571e-05
294	0.000427418651931439	7.53812517968637e-05
295	0.000369964444741551	7.53464866793351e-05
296	0.000413519386517759	7.53171746327732e-05
297	0.000366468335755668	7.5297204033561e-05
298	0.000451385546903972	7.5290066877219e-05
299	0.000434311280156304	7.52632893392897e-05
300	0.000347411685114545	7.52801499873703e-05
301	0.000338704611873302	7.52964888166596e-05
302	0.000306455557874052	7.5316203776577e-05
303	0.000329743420628841	7.53332304279433e-05
304	0.000423792586662028	7.53101967445132e-05
305	0.000467873864555048	7.52990227516663e-05
306	0.000437250244018437	7.53003527878519e-05
307	0.000364053585991287	7.53000610375865e-05
308	0.000337432591545632	7.53000591014112e-05
309	0.000325956041192138	7.52968586635089e-05
310	0.000353669169572548	7.53310262599918e-05
311	0.000312183222711408	7.53467195094696e-05
312	0.000269578298172409	7.53456847146058e-05
313	0.000280512033579812	7.53469110552764e-05
314	0.00030317821485123	7.53686761505848e-05
315	0.000368464008643326	7.54118741186762e-05
316	0.00035522495776778	7.54112381871643e-05
317	0.000333394765999771	7.54094314003593e-05
318	0.000351446275719972	7.54011604377173e-05
319	0.000356758815689211	7.53885048018827e-05
320	0.000262230795643403	7.5382491590149e-05
321	0.000315486970355662	7.53788493070066e-05
322	0.000295879592769996	7.539851377804e-05
323	0.000303165323880948	7.54026745576913e-05
324	0.000388780723307065	7.54074482710087e-05
325	0.000392951631969601	7.54071318670319e-05
326	0.000291319770290719	7.54290703869595e-05
327	0.000290134361689081	7.53974189275584e-05
328	0.000394373089184372	7.53869480226836e-05
329	0.000383097790527912	7.53737648088646e-05
330	0.000368376659870094	7.53442410501353e-05
331	0.000338749544836109	7.53025516170064e-05
332	0.000333846471640236	7.52762944791698e-05
333	0.000353533511306335	7.52409925976055e-05
334	0.000339788201786041	7.52255879430471e-05
335	0.000353803108524764	7.5194334314051e-05
336	0.000313742816157612	7.51600266993558e-05
337	0.000368650020060035	7.51467607913353e-05
338	0.000375082820143657	7.5161619146956e-05
339	0.000350814620179238	7.51853986416361e-05
340	0.000331556012619485	7.52111799945224e-05
341	0.000345138828808988	7.52358048648486e-05
342	0.000343532986432222	7.52560881907249e-05
343	0.000357984187056813	7.52889604561939e-05
344	0.000321439404907391	7.53206769195631e-05
345	0.000315997939331255	7.53092244775019e-05
346	0.000288619420917419	7.52787853814287e-05
347	0.000272016697702542	7.52243893058369e-05
348	0.00025945900434717	7.51919479457802e-05
349	0.000342149901279184	7.51363185721125e-05
350	0.000360283885409229	7.51351640989731e-05
351	0.000410406860392319	7.51282940242001e-05
352	0.000364213669836838	7.5143537111748e-05
353	0.000425821941332613	7.51370789788591e-05
354	0.000356974372738983	7.51256695728613e-05
355	0.000320106216891883	7.51404075047494e-05
356	0.000352122910029347	7.51661805636362e-05
357	0.000404956120718823	7.51470200362286e-05
358	0.000293927652866357	7.51201571268756e-05
359	0.000274575426512707	7.51362601399744e-05
360	0.000300560293914107	7.51537707944418e-05
361	0.000342544278335665	7.51813472080986e-05
362	0.000270473179401759	7.5203517563985e-05
363	0.000278959359549084	7.5215925948487e-05
364	0.000277302427365874	7.52152530185211e-05
365	0.00034910234661215	7.52351711471777e-05
366	0.0002554806289152	7.52503373822347e-05
367	0.000184016035424905	7.52278992056357e-05
368	0.000264475804769564	7.52095125081256e-05
369	0.000299134589418969	7.52059902348855e-05
370	0.000303755264753333	7.52201820423578e-05
371	0.000304756655429557	7.52300293870031e-05
372	0.000278272090877069	7.5198831237527e-05
373	0.00027867676150529	7.51785457954055e-05
374	0.000311079509850253	7.51664458254821e-05
375	0.000326619865279536	7.51705843305456e-05
376	0.00040130393716245	7.51636649055925e-05
377	0.000294008589886344	7.51684898698642e-05
378	0.000233460500119285	7.51723537498462e-05
379	0.000288326784352851	7.51800480429376e-05
380	0.000262196029255243	7.51925985673448e-05
381	0.000253348942319481	7.52084825906189e-05
382	0.000296270518223303	7.52127390355714e-05
383	0.000172668286766726	7.52132276598316e-05
384	0.000261642652715775	7.52159571025811e-05
385	0.000316489631789853	7.52225373659571e-05
386	0.000300538112532218	7.52246823554962e-05
387	0.000274409711726586	7.52346419031264e-05
388	0.000233994768657832	7.52298641531667e-05
389	0.000267635450859024	7.52134047752477e-05
390	0.000198430825436322	7.51966616181539e-05
391	0.000177808211899995	7.51830313002233e-05
392	0.000189392258616395	7.52291902828311e-05
393	0.000239580781203825	7.52413057901112e-05
394	0.000302910792352795	7.5246629261401e-05
395	0.000310104665709077	7.52415006590191e-05
396	0.000298034817345328	7.52442328670486e-05
397	0.000266457911086345	7.52685854761158e-05
398	0.000325546046787163	7.5286936792269e-05
399	0.000309629170236587	7.52758818678648e-05
400	0.000270106723551729	7.53072694577941e-05
