lagtime	wtd_avg_RRD_p|all	se_p|all
343	0.000456788756511306	0.000227829900110266
344	0.000371758892459034	0.000227828970201836
345	0.000330833577162505	0.000227828506917389
346	0.000292031146602443	0.000227831061489065
347	1.93243664709056e-05	0.000227841117314635
348	7.83721199552477e-05	0.000227848141558222
349	0.000251570735466068	0.000227855186518651
350	0.000292267258770549	0.000227857722733546
351	0.000261632054413985	0.00022785845249991
352	2.09224068616779e-05	0.000227864017847849
353	0.000477197167004723	0.00022786867255794
354	0.000399575482314566	0.000227871036138765
355	0.000239268019831913	0.000227878980394313
356	0.000441359949264422	0.000227894143627516
357	0.000482781262423613	0.000227895199782453
358	0.000385152656806643	0.000227890747108751
359	0.000151175356026298	0.000227888810025858
360	-2.9513990029658e-05	0.000227887222362553
361	3.6284775041429e-05	0.000227882777642897
362	3.8348405324703e-05	0.000227882886889876
363	2.35747952662068e-05	0.00022788163408274
364	0.000115037372445516	0.000227878565240893
365	0.000344579310400982	0.00022787941644656
366	0.000613379255978152	0.000227877935061
367	0.000118843169134779	0.00022787905003359
368	0.000131901830838987	0.000227878364237917
369	0.000177437911018711	0.000227878381372846
370	0.000367037631030653	0.000227885661829163
371	0.000381826537093475	0.000227891429985593
372	0.000413113360134833	0.000227890139871317
373	0.000431628870818041	0.000227903446480676
374	0.000556578380120929	0.000227900425573028
375	0.00069451939929643	0.000227899865873102
376	0.000517523378933868	0.000227911454951389
377	0.000217215606366823	0.000227920365081867
378	8.28186504965561e-05	0.00022792547817503
379	0.00019535842589681	0.000227929816197911
380	-6.92197729010396e-05	0.000227935369378006
381	-0.000151625683768151	0.000227938446064916
382	0.000234649636454815	0.000227937234672453
383	0.000194317497417931	0.000227938753865162
384	0.000283323619953688	0.00022793271655106
385	0.000643444803029177	0.000227935245122661
386	0.000690741635894444	0.000227930893927591
387	0.000237696880640467	0.000227929115804486
388	0.000302069409126226	0.000227928718640743
389	0.000339994839553423	0.00022793225029606
390	-6.39661057483168e-05	0.00022793517843636
391	-0.000112615365012392	0.000227939757989326
392	5.61709007099519e-05	0.000227938750919263
393	0.000426108680461572	0.000227938543879303
394	0.000395371622651686	0.000227946497615651
395	0.00045678924762277	0.000227950117179818
396	0.000620333923124697	0.000227953495760111
397	0.000372574682286834	0.000227949584149685
398	0.000195954751503143	0.000227947104471695
399	0.000288292695425876	0.000227946096343709
400	0.000507429020848323	0.000227945558937409
401	0.000534891690574442	0.000227949535966908
402	0.000753380958379719	0.000227959080412199
403	0.000467030218003858	0.000227962172040423
404	0.000438881015237059	0.000227970336496538
405	0.000372373318785019	0.000227979106225331
406	0.000189562215859596	0.000227980248080382
407	0.000168216850754013	0.000227975270477929
408	5.308838317871e-05	0.000227981358309947
409	0.000393849937628896	0.000227987349856908
410	0.000435278811714989	0.000228007743052162
411	0.000197240803547084	0.000228016875650811
412	0.000402570345006778	0.000228015900665472
413	0.000153297305376327	0.0002280187741665
414	0.000315572109028449	0.000228018703560458
415	0.000349390869969914	0.000228023615190669
416	0.000176407021776589	0.000228030988167138
417	0.0001884530008651	0.0002280423526659
418	0.000228926879145267	0.00022804021147456
419	5.68011136857263e-06	0.00022804203196359
420	8.37436474956445e-05	0.00022803928486711
421	0.000144867505782549	0.000228041627968395
422	0.000182944528857935	0.000228044918784905
423	0.000464805863680213	0.000228045225601017
424	0.000117423933848965	0.00022804876308693
425	0.000156335572212586	0.000228050996563631
426	0.000141284775616646	0.000228043083161495
427	0.000295458496027061	0.000228048233670065
428	0.000371240510741766	0.000228054577153456
429	0.000191177901978766	0.000228052186088766
430	0.000123191074578455	0.000228044932870739
431	0.000107024355096126	0.000228036839433093
432	0.000472263368175191	0.000228039881753208
433	0.000166780977584814	0.000228042567030504
434	0.000227082203428463	0.000228044043859352
435	3.79330846544201e-05	0.000228038431544375
436	-3.65288668094795e-05	0.000228044003147615
437	0.000198837501699858	0.000228044039083962
438	0.000328007737686118	0.00022803924202698
439	0.000460774269291838	0.000228035112227431
440	9.10483412198178e-05	0.000228031434598091
441	0.000183749160266799	0.000228013040807603
442	6.92420565881567e-06	0.000228009341605973
443	-0.000125530694172162	0.000228008748234918
444	-3.31347245219845e-06	0.000228010619105812
445	0.000113978934885012	0.000228010463675195
446	0.000303559169394958	0.000228009917114822
447	0.000221722887277956	0.000228021695120186
448	3.93403896160552e-05	0.000228016581030019
449	0.000601169832328177	0.000228014813379625
450	0.000530689133210222	0.000228020856900112
451	0.000332608302545804	0.000228027373199103
452	0.000161780848943338	0.000228030995353866
453	0.000201430456311249	0.000228034077367902
454	0.000329150422891865	0.000228033287663449
455	0.000223114094440906	0.000228029759382508
456	0.000173423413510515	0.000228026552136189
457	0.000151152006589054	0.000228021681041461
458	0.000183253077308836	0.000228012198441837
459	0.000227398869372044	0.000228009194111982
460	0.000214162271337504	0.000228007047150404
461	0.000204009922951362	0.000228007056438303
462	0.000197224552070705	0.000228003139972019
463	0.000147658039995024	0.000228001455039249
464	0.000569602797152871	0.000227999699018585
465	0.000134288412143547	0.00022799837726167
466	0.000252885710990875	0.00022799777717455
467	0.000505393498219264	0.000228003009731775
468	0.00061367673922985	0.000228003935441763
469	0.000407886374976478	0.000228004368832849
470	0.000228647602815284	0.000228003736546471
471	1.41493363767014e-05	0.000228007837872582
472	0.000149396399185027	0.000228011442977128
473	0.000575260102133792	0.000228013346848593
474	0.000496531587736713	0.000228011474205534
475	0.000400057642812372	0.000228006544552528
476	0.000571132311440565	0.000228006559806073
477	0.000597471230087484	0.000227996252300395
478	0.000745978436512406	0.000227985863449591
479	0.000525930989254734	0.000227977681187322
480	0.000288938295080641	0.000227971277066173
481	0.000166215014887497	0.000227962710790585
482	0.000229521008001645	0.000227954790340222
483	0.000132488260972301	0.000227945014405108
484	0.000341163881005241	0.000227940419930292
485	0.000267935650664492	0.000227936172326822
486	0.000299972177312489	0.000227936170905694
487	0.000580989148975853	0.000227934880303078
488	0.000328685785561691	0.000227931886130176
489	0.000132676494782245	0.000227931177103511
490	0.000251744612923098	0.000227930400487396
491	4.53545413394933e-05	0.000227925735409835
492	0.000232028963854539	0.000227927408059595
493	0.000325632635275423	0.000227930980143608
494	0.000222481336425106	0.000227932245726355
495	0.000415199200963782	0.000227940281487847
496	0.000220794088352605	0.000227941862587063
497	0.000159147134596336	0.000227942806356505
498	0.000328886393491364	0.000227942894925559
499	0.000292255396803548	0.000227945028657269
500	0.000102590230353383	0.000227946693854984
501	0.000203503510525434	0.000227946541275929
502	0.000165855899149201	0.000227951433042666
503	0.000254798050424231	0.000227952072052624
504	0.000191202923073151	0.000227952776354294
505	0.00021597741413437	0.000227960984331119
506	0.000125920169830269	0.000227962759539092
507	0.000469840003101228	0.000227965298069189
508	0.000679258439696052	0.00022796195377073
509	0.000529918534916045	0.000227963216123767
510	0.000686082580849097	0.000227960283906919
511	0.000367980817203498	0.000227950392186474
512	0.00017817320212581	0.000227948649638727
513	-4.09416982957575e-05	0.000227950974005471
514	-0.000156834638893496	0.000227942900883686
515	-5.66251399802784e-05	0.000227938628042799
516	0.000534512255345259	0.00022793508782903
517	0.00060925950494374	0.000227934990171729
518	0.00050257117104651	0.00022792924365384
519	0.000401551801045583	0.000227918122934834
520	0.000268451122439971	0.000227911429219955
521	0.000537668148037569	0.00022790727107568
522	0.000557377687450155	0.000227907085499181
523	0.000338227702675405	0.000227903545060318
524	0.000288080957792886	0.000227901603685329
525	0.000194795330728986	0.000227905064411339
526	0.000131891301789739	0.000227898311758747
527	0.000382022680168945	0.000227885099247101
528	-0.000197598154685018	0.000227878959294133
529	-0.000396586090079527	0.000227879466902681
530	-2.8520009891081e-05	0.000227877412835949
531	-0.000369398955130109	0.000227871314021898
532	-8.43446499905712e-05	0.000227868501549256
533	0.000356201206121749	0.00022786224125457
534	0.00032399897808687	0.000227857704975801
535	0.000291424202501318	0.000227856803602326
536	0.000197039108277346	0.000227862529788845
537	0.00026410031323359	0.00022786556640565
538	0.000446515172906414	0.000227866122003369
539	0.000168247182784072	0.000227861229752213
540	0.000108492073549498	0.000227854206434889
541	0.000296702584268491	0.000227852657740416
542	0.000488568765698728	0.000227851710279126
543	0.000412433742542738	0.000227848842145829
544	0.000300771893692767	0.000227851421018616
545	-0.000121076391461043	0.000227858550799857
546	0.000133515569818631	0.000227861541209894
547	0.000325915687038578	0.000227873453916121
548	3.86790664432224e-05	0.000227877348620879
549	-8.87926147202114e-05	0.000227878616542181
550	8.62971262898369e-05	0.00022788899605994
551	-7.09297691949362e-05	0.000227906674467325
552	4.53118363399629e-05	0.000227915127612171
553	-2.59376012502812e-05	0.000227915734899286
554	-6.13646292241418e-05	0.00022791415995422
555	-0.000136996457602296	0.000227919346468981
556	5.67226987875994e-05	0.000227916826820067
557	0.000497377870377666	0.000227919260597706
558	0.000292181433131067	0.000227922425868093
559	0.000354727695983565	0.00022792225267942
560	0.000280733009064899	0.000227925732130769
561	3.56634667826156e-05	0.000227931701760788
562	0.000123668824041537	0.000227933639454224
563	0.000207743765478038	0.00022793430939946
564	0.000117213060861879	0.000227934570339685
565	1.53275458095235e-05	0.000227948788913424
566	-0.000157557565084155	0.000227955375477098
567	0.000374158415923996	0.00022795664305463
568	0.000508442894804855	0.000227957995590986
569	0.000502513593246786	0.000227960542483706
570	0.000440202976787319	0.000227963708521982
571	0.000334024437236258	0.00022796693210841
572	0.000281055112853662	0.000227968787821693
573	0.000195983745015762	0.000227974838862342
574	0.00038361169110857	0.00022798621486716
575	0.00030522692937705	0.000227990524410796
576	0.000333030631289771	0.000227991977624015
577	0.000491785543368252	0.000227990984348157
578	0.000131691424753377	0.000227994814917857
579	-9.43746278229697e-05	0.000227997711685284
580	0.000109279237415674	0.00022800470723209
581	0.000117956574758469	0.000228011925931095
582	0.000256727406193523	0.000228016186644687
583	0.000457281906085941	0.000228013515312102
584	0.000524929079093614	0.000228014700057476
585	0.000241948711737691	0.000228013249738064
586	5.03287349920156e-05	0.000228010804697093
587	0.000101214869025967	0.000228006171863881
588	1.57443056944836e-06	0.000228005235382584
589	0.000379518234340097	0.000228003805164258
590	0.000123082573174066	0.000228009735448259
591	0.000122778383001386	0.000228007688096196
592	0.000201983114374119	0.000228006314474291
593	9.40827123787492e-05	0.000228003458354186
594	0.000187914698407401	0.000227999592733791
595	0.000746645004194836	0.000227996698911571
596	0.000503475540102465	0.0002279956470965
597	0.000196125871559318	0.000227987820709597
598	0.000605436188246574	0.000227986520498501
599	0.000568942905052927	0.000227981805614029
600	0.000441044444868496	0.000227983414748316
601	0.000145380351803322	0.000227982968421594
602	0.00054389643826374	0.000227978277410107
603	0.000591886713441016	0.000227976991722123
604	0.000558791745439087	0.000227974217890088
605	0.000616202576247112	0.000227964064669734
606	0.000495391747704165	0.000227950118775936
607	5.37023249214813e-05	0.00022794328111113
608	9.14091651258033e-05	0.000227942382828208
609	0.000106064823038254	0.000227942189143827
610	0.000293423983346314	0.000227935658440377
611	0.000394304401948879	0.000227940175553192
612	0.000501869650610688	0.000227940285426909
613	0.000468306975486001	0.000227944313320494
614	0.000641985658924461	0.000227949547090634
615	0.000697240704326563	0.000227949557961842
616	0.000704811126107651	0.000227941926603928
617	0.000720632082337084	0.000227948939307994
618	0.000536929986766347	0.000227943760436766
619	7.9303105602908e-05	0.000227939909626837
620	-0.000261141709373429	0.000227938362707199
621	-0.000342021847841283	0.000227936268112475
622	-0.000260129522588417	0.000227939119104303
623	3.8890231049146e-05	0.000227951134729943
624	0.000567659277232901	0.000227950601406495
625	0.000488748228449497	0.00022795712866207
626	0.000325278804431156	0.000227966232667958
627	0.000285882551750818	0.000227975094985988
628	0.000409656560818157	0.000227973351275274
629	0.000177156127363492	0.000227969554103739
630	0.000301885666918835	0.000227969564086671
631	0.000304893018970045	0.000227966358847267
632	0.000298852367129474	0.000227965730740078
633	0.000273394399077501	0.000227972190641266
634	6.10723928732979e-05	0.00022797512071192
635	0.000165365411088049	0.000227978392735483
636	-3.77297771914982e-05	0.000227990587260886
637	9.50382511285187e-06	0.000227997386116955
638	0.000246601764070712	0.000228000814131453
639	0.00015913428153496	0.000228004190496862
640	0.000347222537260387	0.000228012042973752
641	0.000526161064509347	0.00022800643805199
642	0.000406543466790149	0.000228000504816899
643	7.21292089917899e-05	0.000228005558309231
644	0.00017184416460915	0.000228011530221234
645	-6.71144505397885e-06	0.000228013776404661
646	0.000101453985856201	0.000228013853763875
647	0.000288005005526246	0.000228012963185591
648	0.00019426339939612	0.000228010175519392
649	0.00024472327734788	0.00022800692889793
650	0.000226455573065163	0.000228004111286286
651	9.61005599656537e-05	0.000228021688073043
652	0.00021142537044236	0.00022803033875885
653	0.000292902792435909	0.000228031692844689
654	0.000292264501972432	0.000228030035011871
655	0.000583062058252643	0.000228037095819354
656	0.000364032594201364	0.000228038731379063
657	0.000575804620001478	0.00022805377788027
658	0.000565965410130869	0.000228064373004832
659	0.000772200198393447	0.000228075818122289
660	0.000688984992721356	0.000228083388791391
661	0.000262749937241348	0.000228089648595197
662	0.000158484313723865	0.000228096903741433
663	-6.900661082766e-05	0.000228097639252861
664	0.000199325987841484	0.000228099558877929
665	-1.40159238034005e-05	0.000228113575474358
666	-0.000405208687725169	0.000228123524041317
667	4.61791342565791e-06	0.000228124636640319
668	0.000136957718167444	0.000228128326709352
669	6.86952430515378e-05	0.000228133901212167
670	0.000134137333827856	0.000228136823846328
671	-1.80640991716019e-07	0.000228136620097727
672	6.21446193221191e-05	0.000228130997261051
673	-2.36457477239668e-05	0.000228122949810021
674	-0.000242068999546179	0.000228120147388911
675	-0.000188055861259646	0.000228118331945165
676	-8.39967294902693e-05	0.000228116557516584
677	0.000570683039137289	0.000228118402505042
678	0.000430772550392024	0.000228116959295199
679	0.00017656910812194	0.000228118414512608
680	0.000236034040372693	0.00022811247719175
681	-8.30221578348632e-05	0.000228102814174753
682	0.000224724101241094	0.000228093662729131
683	0.000316403540249013	0.000228092357731796
684	0.000145764789151817	0.000228089609163563
685	0.000178794717195926	0.000228065636133246
686	0.000406050804436353	0.000228050196938254
687	0.000345081417559247	0.000228050647238404
688	0.000205888479148128	0.00022804455306556
