lagtime	NRF_p<2|antVPD-0.0951-0.0315	NRF_p=2-4|antVPD-0.0951-0.0315	NRF_p=4-6|antVPD-0.0951-0.0315	NRF_p=6-10|antVPD-0.0951-0.0315	NRF_p<2|antVPD0.0315-0.0576	NRF_p=2-4|antVPD0.0315-0.0576	NRF_p=4-6|antVPD0.0315-0.0576	NRF_p=6-10|antVPD0.0315-0.0576	NRF_p<2|antVPD0.0576-0.0931	NRF_p=2-4|antVPD0.0576-0.0931	NRF_p=4-6|antVPD0.0576-0.0931	NRF_p=6-10|antVPD0.0576-0.0931	NRF_p<2|antVPD0.0931-0.185	NRF_p=2-4|antVPD0.0931-0.185	NRF_p=4-6|antVPD0.0931-0.185	NRF_p=6-10|antVPD0.0931-0.185	NRF_p<2|antVPD0.185-2.59	NRF_p=2-4|antVPD0.185-2.59	NRF_p=4-6|antVPD0.185-2.59	NRF_p=6-10|antVPD0.185-2.59	se_p<2|antVPD-0.0951-0.0315	se_p=2-4|antVPD-0.0951-0.0315	se_p=4-6|antVPD-0.0951-0.0315	se_p=6-10|antVPD-0.0951-0.0315	se_p<2|antVPD0.0315-0.0576	se_p=2-4|antVPD0.0315-0.0576	se_p=4-6|antVPD0.0315-0.0576	se_p=6-10|antVPD0.0315-0.0576	se_p<2|antVPD0.0576-0.0931	se_p=2-4|antVPD0.0576-0.0931	se_p=4-6|antVPD0.0576-0.0931	se_p=6-10|antVPD0.0576-0.0931	se_p<2|antVPD0.0931-0.185	se_p=2-4|antVPD0.0931-0.185	se_p=4-6|antVPD0.0931-0.185	se_p=6-10|antVPD0.0931-0.185	se_p<2|antVPD0.185-2.59	se_p=2-4|antVPD0.185-2.59	se_p=4-6|antVPD0.185-2.59	se_p=6-10|antVPD0.185-2.59
61	0.00556277017310437	0.00628262577417238	0.0040380094829372	0.00822465652657001	0.00371096336882052	0.0119551103616989	0.010898047467753	0.0187682473103373	0.00508647452350714	0.00699055353301515	0.0167177451124107	0.0235830782464646	0.00608555913683385	0.0113895890252932	0.0159005770373126	0.0438747946341785	-0.0129498905335365	-0.0146315227930984	0.00177248713589197	-0.00799931898944218	0.000872370184514363	0.00188091031592342	0.0030394471072623	0.00474442284183875	0.000870806108453749	0.00168732767205632	0.00252205641325224	0.00375686364746842	0.000981500155516567	0.00203206798172092	0.00354987129384723	0.0058954144222482	0.00131773191542698	0.00348400165882405	0.00725547815070671	0.0161901841644946	0.00283561808282585	0.00867610934689282	0.0164367621474825	0.0235213638025996
62	0.00561327100509533	0.00738494802408109	0.00602710766963915	0.00798018715461197	0.00310704737536381	0.0109495853070545	0.0116722614721494	0.0141774154167133	0.00577006149383609	0.00693954364333607	0.015273489073149	0.0148885624297275	0.00754464601767215	0.0109203529040098	0.0134851985772125	0.0372340976623924	-0.0133724616774146	-0.0121224964315101	0.0062007519328943	-0.0050424745235325	0.000872317043192169	0.00188086265341284	0.00303915051233025	0.00474272601345854	0.000870720292228742	0.00168735943211022	0.00252205180401467	0.00375681189101792	0.000981307807854209	0.00203194887532191	0.00354944816990162	0.00589525653856346	0.00131743618831879	0.00348397656106081	0.00725434596980308	0.016191344251152	0.00283509934333182	0.00867483234691373	0.0164367543936635	0.0235211745791547
63	0.00593413264998581	0.0108583694698839	0.00763990212470859	0.0056004483154418	0.00365576471238933	0.0114753040355937	0.0131936750961553	0.0144987589999414	0.00700949582015141	0.00480280113218591	0.0134946346040234	0.0108127653575836	0.0066281307157108	0.0103657676907483	0.0128898275761025	0.026139681693604	-0.0140775221117204	-0.012192314003912	0.00892063430085433	-0.00086316655958462	0.00087225999928099	0.00188079557013199	0.00303895074799908	0.00474171104745325	0.000870632919429288	0.00168732147451642	0.00252211839740834	0.00375684778173995	0.000981184152868964	0.00203182179895626	0.00354873604984043	0.00589512172601484	0.00131721108314748	0.00348406175249639	0.00725341606058477	0.0161910427392408	0.0028346513931036	0.00867329292545423	0.0164367204632482	0.023521004417324
64	0.00514233330416829	0.00789825361581198	0.00393818497433183	0.00434142871332975	0.00445011871399758	0.010908895813068	0.0147442931584173	0.0159104924851398	0.00675975131920625	0.00333025315604863	0.0129531706806636	0.0112174000467779	0.0056435811261626	0.00831867580411674	0.0224959918159782	0.0343368488740412	-0.0142402222316457	-0.0109573810483273	0.017073148534733	0.0065939241873294	0.000872227798587826	0.0018807805536579	0.00303880479892526	0.00474142721795337	0.000870554033432581	0.00168728806138852	0.00252211902763641	0.00375683963315996	0.000981129629784201	0.00203160446290991	0.00354672780177228	0.0058951889866003	0.00131709109475687	0.00348402960647255	0.00725281308327228	0.0161907738561855	0.00283426994005327	0.00867177156561455	0.0164366959430747	0.0235209222848286
65	0.00497794774473148	0.00815393790116433	0.00347981135662967	0.00694541890922875	0.00518850219693119	0.0108240010520009	0.015618064136479	0.0136996978055646	0.00626454671021313	0.00236025241548081	0.0141650970566975	0.0213157939899552	0.00431500223362796	0.00443034941090777	0.0162140237570427	0.035544719932109	-0.015137858950573	-0.0109686308547731	0.0201206283094103	0.00669664651650947	0.000872217087985619	0.00188072073511123	0.00303867218807584	0.0047414545158438	0.000870527010066471	0.00168724846038957	0.00252209301436861	0.00375675997766622	0.000981124922140688	0.00203141479028399	0.00354420320349157	0.00589527954898363	0.00131701044528983	0.00348410167003332	0.00725257403805935	0.0161906597597107	0.00283398128164904	0.00867039835532515	0.0164366924005889	0.023520861811839
66	0.0050315804748051	0.0104637242095453	0.00540212445575345	0.0041865180790928	0.0057851640104918	0.0106668334977766	0.0137399948139211	0.0114996300516055	0.0062135561523811	0.00179173786406229	0.0126968449883717	0.0324339905298731	0.00437229198637351	0.00219531788855305	0.00955714460840554	0.0387062444140466	-0.0117827133479589	-0.00964206080418098	0.0194831842277645	0.00793302985192637	0.000872225121342765	0.00188066120856262	0.0030386128790293	0.00474134353507175	0.000870509580685255	0.00168722433461683	0.00252194196969749	0.00375654986322668	0.000981111198246237	0.00203115622148342	0.00354062186215946	0.00589531917272433	0.00131688513547788	0.0034840998503093	0.00725272879475212	0.0161900741387585	0.00283377073471486	0.00866988293486471	0.0164368505258417	0.0235207233931448
67	0.00439472772810085	0.00925263520301192	0.00871240755467081	0.00588328818576976	0.00501757775844593	0.0101810178281748	0.0134410768855917	0.0091967586446837	0.00565516844972848	0.00257891008727196	0.011094607292621	0.0300542984785603	0.00472014722967147	0.00334314163804377	0.0072027767471276	0.0352262363728754	-0.0132481799265858	-0.00991312829746659	0.0194924383024786	0.00688929615938889	0.000872208747150112	0.00188068300653845	0.00303863132189828	0.00474121466225216	0.000870499496076301	0.00168722185102048	0.00252185091150181	0.00375646655560817	0.000981090555945857	0.0020309500629648	0.00353777821345519	0.00589532287871015	0.00131677863675987	0.00348408259254618	0.00725320674061901	0.0161885971153729	0.00283361906839743	0.00867000370305668	0.0164370196617096	0.0235205722123825
68	0.00343877093798397	0.00606687811194258	0.0072453979689397	0.0043048053034566	0.00388720586412767	0.006618644920408	0.0133938079632405	0.0125339826474903	0.00460083990970793	0.00332208130460865	0.0116310248456874	0.0254831170904558	0.0041426496099696	0.00293500583909105	0.00924120473295739	0.038168575955442	-0.0156119275206476	-0.0107536846116163	0.0208398623795535	0.00766865566161803	0.000872271102590304	0.00188066426097604	0.00303866519388679	0.00474119836241034	0.000870481701215283	0.00168706673434805	0.00252146193488362	0.0037560270833309	0.000981037025408311	0.00203084225185244	0.00353578514682263	0.00589548558055227	0.00131669513883875	0.00348411681967185	0.00725394022773611	0.0161870598551571	0.00283335845314585	0.00867032085359022	0.0164370985729045	0.0235204872712945
69	0.00394404700125774	0.00487178894839193	0.00665853163853664	0.00880226998597156	0.00536865643599374	0.00470811280945537	0.00970993735259547	0.0148047661592118	0.0053516265034707	0.00537328445707635	0.00942559281661676	0.0237447155838917	0.00446953050994986	0.00467081671825495	0.0062062501080692	0.0334070916920625	-0.0152886123242191	-0.0106516583877083	0.0185743056424425	0.00795512201244519	0.000872298204043779	0.00188065002481392	0.00303867466133088	0.00474119639587044	0.000870469022292205	0.00168696364476594	0.00252109655480524	0.00375577721636054	0.000981010704922991	0.00203075751997351	0.00353464650997257	0.00589566257662097	0.00131658085814121	0.00348429558485882	0.00725494934928773	0.0161846731455726	0.00283283570414102	0.00867072733275562	0.0164370131069484	0.0235205377247865
70	0.00458478228281998	0.00856980299120856	0.0100791552822103	0.0106951495843069	0.00540026300442941	0.00650911250322876	0.00972993612756126	0.0135272352863687	0.00601535195737801	0.00549762215995991	0.00845199152782144	0.0291189958614038	0.00617764569616526	0.00751243432490367	0.00595709311294598	0.0334295533084559	-0.0124552023085641	-0.00958397100534369	0.0137182795141072	0.0042759772320905	0.000872357398964979	0.00188066297170185	0.00303866935606415	0.00474093149523184	0.000870450332588929	0.00168688942321191	0.00252117306819524	0.0037556961675994	0.000980991485620205	0.00203067060373314	0.00353379988628065	0.00589587744165104	0.00131647305845912	0.00348448819859397	0.00725573249411023	0.0161819369356919	0.00283243804283827	0.00867122999686252	0.0164369861111034	0.0235208991848539
71	0.00384018952435207	0.00757136513299039	0.00607780383202989	0.00332247406978698	0.00527158339302395	0.00658726405034689	0.0112808979382925	0.0183179440241308	0.00649646058967619	0.00450961610357188	0.0105851431342255	0.0373957503711623	0.00746707533897845	0.00926528200706758	0.0105566461564255	0.0432555008246649	-0.0105652453905117	-0.00792375044830922	0.0119255906627963	-0.00216455687839735	0.000872407006782312	0.00188061901309494	0.00303859851047192	0.00474066911250144	0.000870439317728894	0.00168688497754327	0.00252159724871227	0.00375565084351247	0.000980933875650651	0.00203027329703765	0.00353323245212396	0.00589568166136865	0.00131636439557455	0.00348455781358267	0.0072558430714303	0.0161797737023393	0.00283220842956716	0.00867157888256971	0.01643701272494	0.0235209061293923
72	0.00381128465650006	0.00692936033769403	0.00485158963962127	0.0020535630094084	0.00525037400372121	0.00664211775510264	0.0157004290083125	0.0236888267326969	0.00619378237324681	0.00330529012951726	0.00960890569129215	0.030135883982075	0.00630179698066238	0.00814531516179677	0.0121268325074794	0.0627466033608528	-0.00967431601428281	-0.00845150766237165	0.0091878673254499	-0.00422860229421106	0.000872471913412622	0.00188062833467577	0.00303853404337736	0.0047402775713459	0.000870449135272095	0.0016869583382722	0.00252230335617761	0.00375568164003522	0.000980820651170605	0.002029526724649	0.00353220484757111	0.00589554893757415	0.00131623430667232	0.00348457676469122	0.00725573555483921	0.0161778295442213	0.00283233924482734	0.00867195250510798	0.0164370874027062	0.0235206020785752
73	0.0038428734757512	0.00691770325953544	0.00463626862495245	0.00233945805399556	0.00529303548920251	0.00760275728944974	0.0180957731909903	0.0248182472336531	0.00569666753479344	0.00303367205436027	0.00943195255498295	0.024857961414349	0.00498020196417681	0.00768274732678746	0.0155239589154286	0.0656852119493184	-0.00908858383150272	-0.00714950896773005	0.00929189342730107	-0.00726214152473876	0.000872516665795866	0.00188059346461558	0.00303848852028157	0.00473985020140416	0.000870484878373157	0.00168702046155685	0.00252332628288328	0.00375598988996756	0.000980596650380657	0.00202827678770513	0.00353098449194031	0.00589521973129811	0.00131616537477488	0.00348458072321328	0.00725538525908667	0.0161759046041877	0.00283269007126094	0.00867232030313317	0.0164370677197296	0.0235200507378048
74	0.00298247246215559	0.00660665192436299	0.00240512683150016	-0.000590794790258497	0.00342774822307675	0.0045714715729413	0.0148115649836636	0.0191390649586929	0.00428306711768274	0.0011665351023392	0.00472850159419316	0.0219082137682561	0.00381144796751813	0.00474695518081679	0.0302126970486844	0.0756328543665905	-0.00921800924162477	-0.00701889331782364	0.0105464821898949	-0.0075287514301592	0.000872603661669358	0.00188055454487362	0.00303841816857057	0.00473946823656609	0.000870516115949964	0.0016869831734631	0.00252426560902778	0.00375613743479989	0.000980308240580681	0.0020265609258602	0.00352976588277602	0.00589481780185805	0.00131610933279122	0.00348459204190319	0.00725496184358771	0.0161737967532727	0.00283317015012884	0.0086725487369756	0.0164370121717562	0.0235186168795214
75	0.00298919532324103	0.0078329377529859	0.00366643912594648	-0.00034617517149093	0.00371155766027065	0.0060544330785583	0.0117390416364817	0.0139864646460414	0.00595400861462234	0.00209686482686899	0.00291101519868835	0.0206782634925996	0.00427013059562602	0.003529561574802	0.0320632357555723	0.0707946702214364	-0.0105533302189178	-0.00636425805531572	0.0134006575164619	-0.00315877285737942	0.000872620260026472	0.00188060800959065	0.00303849197741197	0.00473906662169676	0.000870480573203002	0.00168688834923841	0.00252491939576387	0.00375624804891797	0.000980016269079234	0.00202471368932	0.0035288814243343	0.00589419856328572	0.00131609194203478	0.003484654299118	0.00725504443921866	0.0161725614624905	0.00283371522653301	0.00867277444914796	0.0164369057208076	0.0235200255398484
76	0.0035069439599437	0.00938731146400679	0.00639513535573872	0.00230153845600287	0.00371981609764072	0.0074209292155104	0.0111066984324102	0.0130914533299663	0.006472610553082	0.0033084090171401	0.00726744514550706	0.025291708059775	0.00570608623541979	0.0054579156572674	0.025947461764419	0.0607452801703142	-0.0109604688404744	-0.00715336309889453	0.0126773881487558	-0.000251324675424387	0.000872677194522101	0.00188061393101924	0.00303845583479729	0.00473873922737236	0.00087044352120971	0.00168685325229712	0.00252539481944669	0.00375627140218627	0.000979843074104576	0.00202302870458383	0.00352834290028788	0.0058935883047042	0.00131608655596394	0.00348473638594765	0.00725575980314142	0.0161717555221284	0.00283419832169755	0.00867292373611197	0.0164366571448917	0.0235222106955517
77	0.00439515890806318	0.0085065354548675	0.00342729955436623	-0.000147838133332277	0.00328772345370027	0.00726084649281889	0.00940833100066992	0.0118456820792264	0.00524301146682984	-0.000377454563911408	0.00615932920113584	0.0283349034827682	0.00703921810894453	0.00804312809712548	0.034766841200492	0.0701333453429465	-0.00957236994944774	-0.00811723820466038	0.0101550285862131	0.0069227724731458	0.000872762208126491	0.00188066181130606	0.00303841890596847	0.00473868911819717	0.000870426481389413	0.00168690211312156	0.00252565527847749	0.00375629473257289	0.000979703173624224	0.00202177507539411	0.00352808129714326	0.00589297437191564	0.00131600571330728	0.00348482090501285	0.0072565669020519	0.0161704780964636	0.00283431999080849	0.00867299646055264	0.0164363383408641	0.0235240292306736
78	0.00455547948449583	0.00803079361719401	0.00301709164780578	-0.000236396650743672	0.00385099918780033	0.00659786350752729	0.00890414083402362	0.0125382929374404	0.00504081710148603	-0.00110984398294781	0.00431691376783124	0.0299368229086025	0.00662328636355851	0.00538831797933834	0.0171038320073138	0.0562029033566895	-0.008430162392246	-0.010106397302092	0.00517769857039016	-0.00518112582618257	0.000872807186811432	0.00188072552225686	0.00303848747089079	0.00473866215845498	0.000870412080140353	0.00168695806951916	0.0025258253971767	0.00375620916489896	0.000979577820186398	0.00202090078354844	0.00352787244904693	0.0058927991876108	0.00131585005282521	0.00348487720543794	0.00725718258413644	0.0161688807552564	0.00283416638652245	0.00867296206352887	0.016435131218324	0.023523124934552
79	0.00509789626223073	0.00761659471989821	0.00549328657437679	0.0059122156011078	0.00443488230139543	0.00570666464429286	0.00927334262273161	0.0117911855645441	0.00441081177392755	9.39648697935221e-05	0.00384477735703228	0.0301007366426689	0.00687036031874039	0.0042276389318187	0.0133435587250058	0.0475984860187974	-0.0075193107833055	-0.00727809934296228	0.00783131889448648	-0.00610673479272767	0.000872808103796672	0.00188074322845863	0.00303862322685997	0.00473863629588396	0.000870385677491912	0.00168699223330365	0.0025258855863582	0.00375608471237735	0.000979453652501742	0.00202030405170241	0.00352779101208368	0.00589281898575388	0.00131561663305041	0.00348477989564302	0.0072572260307324	0.0161674222256387	0.00283369196837933	0.00867263641442502	0.0164317493074565	0.0235199555913214
80	0.00522808750426947	0.00812290249061557	0.00893370987991185	0.00977140446472732	0.0048651960688519	0.00499544703164983	0.00953182087632347	0.0156536664633337	0.00467581419831627	0.00180983816264549	0.00525579457155948	0.0329196214341635	0.00647461559887931	0.00461135796390904	0.0167655858128102	0.0456397051948525	-0.00866257691092677	-0.00804013954989127	0.0106304213772973	-0.0032584389429262	0.000872787062440867	0.00188070716607893	0.00303885113255072	0.00473871660057916	0.000870341903500743	0.00168704350817616	0.0025259319599274	0.00375596224924427	0.000979348919431903	0.00201986653337054	0.00352782732268295	0.0058929094667468	0.00131533527910224	0.00348460989095858	0.00725684022244663	0.0161658540845699	0.00283273720241035	0.00867182670216442	0.0164276607291778	0.023516664469121
81	0.00530670865431435	0.00711517994384278	0.00737185006251311	0.00622413695922242	0.00479793476590208	0.00411239211370521	0.00696077464816581	0.0139274148770728	0.00440388866468533	0.00212467491653324	0.00400314429040894	0.0270965468671657	0.00698174562858641	0.00454779135132551	0.0224809132949029	0.0343332375674178	-0.0103744193432456	-0.0113767371627742	0.00995383356858634	-0.00553402427845798	0.000872735296925521	0.00188069604670852	0.00303911787173012	0.00473883267774899	0.00087027857652032	0.00168704142624511	0.00252591472430376	0.00375588006179113	0.000979228707678641	0.00201965863004664	0.00352789431230557	0.00589346520683587	0.0013149574098124	0.00348452316216312	0.00725665406770128	0.0161654773357709	0.00283158913959688	0.00867013473995861	0.0164244301493102	0.0235117930870486
82	0.00486467544912052	0.00661766245903042	0.00634162460103798	0.00232112716739012	0.00492019923285489	0.00463998688803483	0.0083300013977235	0.0148012928349571	0.00511729731265975	0.0024929113967525	0.00863819446822758	0.0253521885520746	0.00884230692383243	0.00513548292798603	0.0229855525221615	0.0371588783642877	-0.0107126638321052	-0.0132249069707929	0.00463866205181575	-0.00730160189450964	0.00087269735671162	0.00188064182539233	0.00303931164742147	0.00473877768061711	0.000870212718093441	0.00168703979180781	0.0025257896348998	0.00375579244550865	0.000979090496148204	0.0020195680743861	0.00352795951367354	0.0058942778192265	0.0013145355655158	0.0034843788521672	0.00725656174853457	0.0161653682363249	0.00283024853122813	0.00866792519390648	0.0164226821609254	0.0235036398402162
83	0.00354861356600633	0.00674879118120049	0.00788390062730838	0.00610024693254885	0.00388395449884031	0.00316726273492354	0.00711648857920605	0.0146909758705117	0.00458194302254558	0.00419074061258427	0.00682122256808274	0.017774488883202	0.00957296302859804	0.00581105453693068	0.0264778502089778	0.0864232288762515	-0.0112815202310415	-0.0156829839542211	-0.00522561751161859	-0.0125727600132999	0.000872613522759717	0.0018805930499973	0.00303934927725665	0.00473877778868241	0.00087014344421978	0.00168701741457455	0.00252568043437434	0.00375573145025706	0.000978955452662734	0.00201952986658037	0.00352792655241203	0.0058948621099169	0.00131406446242878	0.00348413374318589	0.00725665247330132	0.0161644797306552	0.00282877858794689	0.00866441479298167	0.0164214556372731	0.0234958758478816
84	0.00407390520063938	0.0089426190136736	0.00683170417025274	0.00714212558875197	0.00398682101276102	0.00386710094678739	0.00880140179357952	0.0162468831715856	0.0041712262239926	0.00671220949687047	0.00729364107297099	0.0206920371275279	0.00925402023432505	0.00457405437974616	0.0268419510075007	0.0661338402390167	-0.0105491337069487	-0.0193558023025656	-0.012150518275278	-0.0145951062845377	0.000872492980322206	0.00188053592330163	0.00303943076191887	0.00473866493994665	0.000870070693555691	0.00168699602422854	0.00252554791090053	0.00375568081928695	0.000978804510839456	0.00201959207719089	0.00352786589283252	0.00589534304260268	0.00131345506997718	0.00348395930911576	0.00725691605027817	0.0161637961216581	0.0028274441364324	0.00866047188089526	0.0164198732034948	0.0234886995445426
85	0.00319980976528442	0.00820100957308461	0.0041745742309089	0.003411992305009	0.00416020381515744	0.00561040194363187	0.0104434834598966	0.0151258494744057	0.00451987107514486	0.00520691634680086	0.00746387699086281	0.0282562063175654	0.00885752421489741	0.00747142973371188	0.030706577528615	0.0438813920902777	-0.0100804011254601	-0.0228309617625815	-0.00711375700255555	-0.00738174970931211	0.000872357236791418	0.00188038440374034	0.00303947571865809	0.00473853584580283	0.000869971884376542	0.00168701517046443	0.002525487639344	0.00375556766853455	0.00097867973685611	0.00201960548384673	0.00352766916061883	0.00589584347069764	0.00131276682374178	0.00348378912771433	0.00725715882959513	0.016163189340681	0.00282633240101203	0.00865733588786979	0.016418777887358	0.023483036394802
86	0.00257481943901231	0.00911856420334414	0.00116840105891284	-0.00418664063685113	0.00408777199997894	0.00678265375979286	0.0104339956433662	0.0128622436452294	0.00510944393535901	0.00460975907291003	0.00665074612321327	0.0250465554573441	0.00693496702362934	0.0120305484758983	0.026395267458827	0.0276606610169618	-0.0110096720997247	-0.024032344794444	-0.000590635169896113	-0.0037956033873106	0.000872263466161797	0.00188020631688854	0.00303966550378877	0.00473838859175058	0.000869892610524067	0.00168703539810058	0.00252542884707775	0.00375554556438055	0.000978573685728476	0.00201959821025546	0.00352733803207581	0.00589598291480186	0.00131210879390897	0.00348350377839978	0.00725742916287599	0.0161622927755025	0.00282534870266899	0.00865474684754051	0.0164176437135726	0.0234782723119063
87	0.00254389366892506	0.0100923048086741	0.00312094519106945	-0.000230502412703452	0.00293560990223973	0.00492308525644081	0.00765022311972241	0.0117409890671769	0.00548225493988316	0.00351506143360872	0.00271961192280227	0.0134403701535738	0.00544679869126237	0.0112894475625661	0.0169795194424032	0.016757766220711	-0.0118599248953304	-0.0230437505681223	0.000390723001847257	-0.0092720787813843	0.00087209459186382	0.00187993929293801	0.00303985174822985	0.00473835650848208	0.000869815789393254	0.00168703060526388	0.00252530517938006	0.0037554468886334	0.000978436257212173	0.00201951320449029	0.00352705005743665	0.00589592241956713	0.00131158424216655	0.00348301438927899	0.00725753626504902	0.0161608077718268	0.00282443621978884	0.00865268660450417	0.016416664737738	0.023474608794877
88	0.00286978669297769	0.00855331822033118	0.00314198943120045	0.00551073692819809	0.00319319187349605	0.00488783899689755	0.00505273028997663	0.0104204617401453	0.00543470042147457	0.00173793853520664	0.00168059643317039	0.014534643470175	0.00463325440831541	0.00854920657874538	0.014139393262345	0.0208158182456749	-0.0117246543243454	-0.019980759435877	0.00314843797487513	-0.0141460795917723	0.000871971236850139	0.00187981051182689	0.00303994699508092	0.00473803470441404	0.000869689334269105	0.00168704593194951	0.00252516309753542	0.00375524831636167	0.000978290073484293	0.00201929453149817	0.00352673621282891	0.00589581833270822	0.00131114132018091	0.00348242231964922	0.00725751136794662	0.0161588394442687	0.00282378337566126	0.0086511323744674	0.0164163454374466	0.0234774984714411
89	0.00289579842744088	0.0084482346555064	0.00580598039948635	0.00663405118889314	0.00384888915583884	0.00435038901472315	0.002458709046314	0.00692974271155054	0.00474954277331515	0.00095805618009303	0.00237131240954814	0.0112778377472362	0.0047394847852763	0.00815035397852923	0.0128724917784877	0.0194085701365417	-0.0113532277239464	-0.0199892014167918	0.00415493245785602	-0.015247240474661	0.000871901465090148	0.00187961523481013	0.00303993605454514	0.00473757490615581	0.000869592132049259	0.00168703560940094	0.00252497291870386	0.00375515561647985	0.000978144598180168	0.00201915147115856	0.00352637503480081	0.00589573160280022	0.00131066417735511	0.00348184370389521	0.00725754075148182	0.016156371601764	0.0028232075942291	0.00865014199859974	0.0164165715393755	0.0234843165566075
90	0.00325717851315652	0.00827372234460198	0.00391137532252482	0.0039412552774661	0.00471853238663717	0.00505120117119687	0.00365608511071796	0.00610719191548951	0.00564832549602387	0.00330882090502647	0.0053771170913093	0.0102004847349604	0.00458006254914368	0.00965308815181614	0.0127185456153243	0.0176406832775416	-0.0108207449817702	-0.0191770683495616	0.00385657424438826	-0.0223998314660703	0.000871834774596743	0.00187935585809527	0.00303984513989528	0.00473710288250399	0.000869547158438325	0.00168700693440687	0.00252478517575918	0.00375507238990636	0.00097797022852257	0.00201908549965571	0.00352603773638826	0.0058956635777218	0.00131015497500936	0.00348141559665355	0.00725746902170502	0.0161537828318237	0.00282270766902626	0.0086495392254765	0.0164169178148446	0.0234916702166869
91	0.00480081399450677	0.00838002645659364	0.000195149676102651	0.000826547657833134	0.00487566470194346	0.00449418624898834	0.00528150101983643	0.00700919329677684	0.00689729971696758	0.00520847809335937	0.00553737885273903	0.00726581157251244	0.00370552469275487	0.00874593997068866	0.0115637991438019	0.0196171702809647	-0.0111437023870951	-0.0209004711634091	0.00145694779330308	-0.0261361453088358	0.000871777197047703	0.00187922194198948	0.00303967222733174	0.00473686220833896	0.000869530100647656	0.00168700586339763	0.00252461881833548	0.00375486262609317	0.000977820858477469	0.00201908291802251	0.00352586034908763	0.00589676114196985	0.00130963613980771	0.00348106820212487	0.00725728261400236	0.016151374325638	0.00282230545507053	0.00864899261987226	0.0164171555527041	0.0234980250776605
92	0.00476273603648186	0.00693010350449177	0.000766032176042812	0.00309356736195662	0.00559487818920495	0.00492247576831993	0.00449948617345584	0.00755235672564903	0.00689431045884108	0.00666249649900668	0.00976240440127997	0.00969172321445109	0.00398320917601626	0.00795108084470289	0.0104397629074567	0.0205091345471669	-0.0126173660880862	-0.0223788471104327	0.000383339458912908	-0.0286184971338737	0.000871688140562045	0.00187919436868547	0.00303950332985591	0.00473659716271616	0.000869488066307537	0.0016870909298138	0.00252446005911157	0.00375470748067096	0.000977689620037626	0.00201904484309353	0.0035257904372941	0.00589822260433235	0.00130911550736823	0.00348067094047378	0.00725705460830813	0.0161492662584521	0.0028219689399341	0.00864804504665259	0.0164172518868099	0.0235027675044348
93	0.00407398381642114	0.0053684738119932	0.00284594788867032	0.00522114481751648	0.00484896082419639	0.00487490749057009	0.00369425442955374	0.00609021900628843	0.00654394232541539	0.00602921603259637	0.00942555901359577	0.00591722546231536	0.00509497162179898	0.00704787389349601	0.00653459053171257	0.0180680497563149	-0.0124116823217199	-0.0234294151047604	-0.00439494251328897	-0.0318200422360118	0.00087160289503023	0.00187914996059213	0.00303924822556705	0.00473621024206322	0.000869513406238125	0.00168736453270153	0.00252450369802694	0.00375461933031678	0.000977570075973786	0.00201896323647521	0.00352573041012097	0.00589931093268101	0.0013085324641218	0.0034803729004663	0.00725689647613843	0.0161471942834425	0.00282174232078123	0.00864736988781138	0.0164174090759787	0.0235065896520715
94	0.00486303877554845	0.00508777896455284	0.00647838608687658	0.0103445313931747	0.00459588572215328	0.00679033606313017	0.00562492610198197	0.000125436867419801	0.00615757938431629	0.00543488096791778	0.00655051694434875	0.00279159862491941	0.00530675557374279	0.00570134426713369	0.000675925631664907	0.0127818296768808	-0.0117140582253037	-0.0208007084545974	-0.00795251071542458	-0.0376560089337863	0.000871398704439347	0.00187908152908623	0.00303888442818596	0.00473594204290741	0.000869548876818983	0.00168752322112185	0.00252436776289558	0.00375455189769093	0.000977476959939471	0.00201879080173299	0.00352594095088663	0.00590006476359857	0.00130788694713723	0.00348012936626238	0.00725631914032117	0.0161443071194593	0.00282152066615827	0.00864677006128147	0.0164176556310906	0.0235099025909556
95	0.00404245466381763	0.00283845272048992	0.00459983616849958	0.00863814960359574	0.00386536757014103	0.00574289328359119	0.00783423750816539	-0.00506910459653443	0.0050721208172601	0.00539901676227574	0.00297040738414529	-0.00185271480523146	0.00555380130280823	0.00845611618437859	0.000729073398502885	0.0141350814162418	-0.0092897573714663	-0.0166518423459845	-0.00867887246281916	-0.0413821408266089	0.000871084631188084	0.00187890032769089	0.00303848070499533	0.00473561910195964	0.000869523249241412	0.00168758643890912	0.00252428893777275	0.00375439077877432	0.00097726139111575	0.00201863480992567	0.00352589381711908	0.00590020439952365	0.00130712978952887	0.0034796549955613	0.00725525321273247	0.0161414203452109	0.00282137819735881	0.00864626513178421	0.0164179506762856	0.0235124376373619
96	0.00445133112207557	0.00281413760730236	0.00296715102250882	0.00714471088740449	0.00379053968328742	0.00631865278948037	0.00980539813193131	0.00204763397271016	0.00494002944447143	0.00428855785889647	0.000830285641455401	-0.000991008284854761	0.00631492576850484	0.0125375911133954	0.00409953342701788	0.016960671663973	-0.00764420939820767	-0.00488435466175209	-0.00351297462094648	-0.0472960352079431	0.000870803038633211	0.00187864144797435	0.00303790100001016	0.0047350792550661	0.000869409329146199	0.00168750213305612	0.0025241828565289	0.00375425163089357	0.000976976427787111	0.0020184369002669	0.00352576696430401	0.00589993425708447	0.00130624548526819	0.00347932251099608	0.00725436720750768	0.0161393185188041	0.00282135754035198	0.00864802148574399	0.0164185611027227	0.0235146965736463
