lagtime	NRF_p<3|antQ0.00876-0.1	NRF_p=3-6|antQ0.00876-0.1	NRF_p=6-9|antQ0.00876-0.1	NRF_p=9-12|antQ0.00876-0.1	NRF_p<3|antQ0.1-0.2	NRF_p=3-6|antQ0.1-0.2	NRF_p=6-9|antQ0.1-0.2	NRF_p=9-12|antQ0.1-0.2	NRF_p<3|antQ0.2-0.5	NRF_p=3-6|antQ0.2-0.5	NRF_p=6-9|antQ0.2-0.5	NRF_p=9-12|antQ0.2-0.5	NRF_p<3|antQ0.5-1	NRF_p=3-6|antQ0.5-1	NRF_p=6-9|antQ0.5-1	NRF_p=9-12|antQ0.5-1	NRF_p<3|antQ1-20.2	NRF_p=3-6|antQ1-20.2	NRF_p=6-9|antQ1-20.2	NRF_p=9-12|antQ1-20.2	se_p<3|antQ0.00876-0.1	se_p=3-6|antQ0.00876-0.1	se_p=6-9|antQ0.00876-0.1	se_p=9-12|antQ0.00876-0.1	se_p<3|antQ0.1-0.2	se_p=3-6|antQ0.1-0.2	se_p=6-9|antQ0.1-0.2	se_p=9-12|antQ0.1-0.2	se_p<3|antQ0.2-0.5	se_p=3-6|antQ0.2-0.5	se_p=6-9|antQ0.2-0.5	se_p=9-12|antQ0.2-0.5	se_p<3|antQ0.5-1	se_p=3-6|antQ0.5-1	se_p=6-9|antQ0.5-1	se_p=9-12|antQ0.5-1	se_p<3|antQ1-20.2	se_p=3-6|antQ1-20.2	se_p=6-9|antQ1-20.2	se_p=9-12|antQ1-20.2
58	-0.00206378928695752	-0.00425764560657201	-0.00806683945969168	-0.00813223256820335	0.00303228281816179	0.00645659090206307	0.00241663927079882	0.00624799205859355	0.00617304928605266	0.011063400296424	0.0104774506109399	0.008119898501126	0.00286849341810975	0.00490129907636855	0.0122767080443789	0.0255931035234886	0.00266395593517571	-0.000653484565298674	0.0018158568812112	0.00370823067529743	0.000670295556444922	0.00219192407117388	0.00652796071460027	0.0120477354990989	0.000673338322342904	0.00224707246263803	0.00652036976869183	0.014730604446398	0.000561944761156667	0.00164371790862111	0.00393493301030598	0.00911261482237466	0.000872922337511877	0.00226555360923602	0.0051363945396186	0.0111798870548147	0.00125060220982217	0.00190215838485016	0.00299284172081716	0.00548913604756721
59	-0.0012060774472479	-0.00379168560916901	-0.0109876977487431	-0.00756795034849015	0.00360137089663224	0.00999938410902626	0.00334579755198281	-0.0116188908027827	0.00522918154088473	0.0117900524816651	0.0120983545604196	0.00731137115452594	0.0036913957358245	0.00621304453506145	0.0102400715937313	0.027216058585732	0.00246596760690201	-0.00200538045078307	0.00306571277959982	0.0050709107767405	0.000670115418109218	0.00219174857056437	0.00652542304595006	0.0120473347280363	0.000673352768285504	0.00224696453499534	0.00652049635073592	0.014730589317148	0.00056190683495536	0.00164363730726867	0.00393438297872642	0.00911548021256196	0.000872963989857465	0.00226543730414723	0.00513525933624944	0.0111757400762247	0.0012505504071903	0.00190216127484481	0.0029927296751946	0.00548343433800635
60	-0.00140973984890287	-0.00529081636543357	-0.0118281257402893	-0.00875220075674667	0.00302807907363325	0.00822206536599611	-0.000730536687784649	-0.0163953493059357	0.0046887173352048	0.0117630206821709	0.0081954528359639	0.0109271525769337	0.00404680784997592	0.00935392560017557	0.00980151404467786	0.0187992496387722	0.00452054666261959	-0.00230776795164147	0.00219158849321768	0.00537006194461452	0.000669916737473504	0.00219162560694962	0.00652208429313412	0.0120467202852577	0.000673345849798431	0.00224687535424747	0.00652062753938613	0.0147306506480623	0.00056184949390425	0.00164349520447679	0.00393391629691445	0.00911822642545352	0.000872907985407599	0.00226531817611628	0.00513296723653521	0.0111712428527124	0.00125047784512606	0.00190207690158713	0.00299272980988435	0.00547688707176194
61	-0.0019565977786069	-0.00522246051191517	-0.00972032064907204	-0.00782827545133041	0.00309575252064868	0.00757867391954506	0.00164606392062954	-0.0104432024986789	0.00576459954817533	0.0153850112583308	0.0141674354026598	0.0271982476563468	0.00442136894430753	0.0104738574216021	0.0162998371096935	0.0273769431442886	0.00547687414890328	-0.000475565573670147	0.00977400208415802	0.0147174327881187	0.000669773713376999	0.00219155298755992	0.00651980928987942	0.0120463823942605	0.000673356636900061	0.00224687823613691	0.00652076610982241	0.0147306570083282	0.00056179230599664	0.00164340161854741	0.00393352296726912	0.00912043612744242	0.000872820424500314	0.00226518913132451	0.00513119888992453	0.0111658224071023	0.00125038417486802	0.00190197066491317	0.00299266925640006	0.00547311262954889
62	-0.00140296535978708	-0.00341124236521908	-0.00701265552682372	-0.00323172459796767	0.00286856919400186	0.00848326874772759	0.00469526052635276	-0.00735049227867998	0.00543411082405796	0.0115150762563225	0.00487138875283569	0.0122964517057438	0.00477233726832109	0.015004770318292	0.0167695215879667	0.0242496153007351	0.004033466067277	-0.00105432511174845	0.00531532211641752	0.00813753499781372	0.000669705616185098	0.00219149758527296	0.00651824367224834	0.0120462047359249	0.000673352985089254	0.00224684629842438	0.00652081591137865	0.0147306278787642	0.000561744343517287	0.00164333515441245	0.00393320719116586	0.00912196183492203	0.000872781417436271	0.00226503141248222	0.00512985896729578	0.0111612689430823	0.00125015142316605	0.00190160049409957	0.00299254232943506	0.00547062989297775
63	-0.00170612230810044	-0.00444422231451461	-0.00681423252268651	0.00445744624045552	0.00346635071778208	0.00960179407475448	0.00679000557926258	-0.00165706796989469	0.00635209973984952	0.0107125948961092	0.00265160864997913	0.00684111264513794	0.00278278478578611	0.0112520088042062	0.00950087114329849	0.015674054759119	0.00366001996626988	-0.00131016497061491	0.000575649698824015	-0.00583191984622036	0.000669651404084847	0.00219146529758462	0.00651731433934649	0.012046128301015	0.00067336387676605	0.00224685535543886	0.00652073512324982	0.0147307101016405	0.000561663996841812	0.00164317975287264	0.00393315235781109	0.00912269352621495	0.000872738763646657	0.00226491185140827	0.00512915631150302	0.0111588271352475	0.00125005609359597	0.0019013513317327	0.0029921715871348	0.00546867974777787
64	-0.00246370645662023	-0.00525121652835173	-0.0079125986636925	0.00431614789906367	0.00367523248092585	0.0118356906846701	0.0111610345440259	0.000866998781615894	0.00623870344418341	0.0112610616438251	0.00699869143759806	0.00917921278624899	0.00288594417948879	0.0101707890991528	0.00705479773006381	0.0183392287275869	0.00152478787383442	-0.000323852761976671	0.0014259057438575	-0.0107562158370429	0.000669569994513781	0.00219141846555602	0.00651675766505343	0.0120460912680045	0.000673357984136688	0.00224678703581354	0.00652038556200777	0.0147307112260614	0.000561474613084885	0.00164311236328938	0.00393330953152614	0.0091233069262612	0.000872690311312836	0.0022647982684037	0.00512862704379716	0.0111575414133124	0.00125006974943956	0.00190129214217771	0.00299152702133476	0.00546765395223174
65	-0.00246275140428078	-0.00486998256199831	-0.00643360692044065	-0.00322857531735785	0.00322147852948937	0.0109339573382902	0.0164094526010221	0.00955846404510149	0.00532738041085018	0.0115410056941887	0.0102441309398739	0.0113782021229225	0.00374553591844971	0.0115716691766695	0.00286334052748303	0.029692532988353	0.00457444867333697	0.00556991115501062	0.00994307186614586	-0.00406300564707516	0.000669504777869575	0.00219135419047688	0.00651638339539384	0.0120460971326158	0.00067334644956221	0.00224669776048479	0.00652000903792769	0.0147306561927488	0.000561365954843772	0.00164305489393987	0.00393336223151589	0.00912378995721979	0.000872629678921191	0.00226474524598473	0.00512855208159761	0.0111568278924938	0.00124982506010989	0.00190101836728652	0.0029908448879651	0.0054669602756224
66	-0.00130842555558267	-0.0032961851917645	-0.00459670945299923	-0.005995851944057	0.00264129176145342	0.00786162479164812	0.013005777565296	0.00613233532287871	0.00500975387088777	0.0115846444497406	0.0147825170817785	0.0213294345634714	0.00305443242792957	0.0072829005392925	0.0001038367757739	0.028305182906609	0.00491833900206584	0.00498415876384036	0.00708216636657332	-0.00406237782556542	0.000669446717961455	0.00219117460433859	0.00651624049931554	0.0120459720244444	0.000673327394227179	0.00224651140887544	0.00651971649738541	0.0147306583142441	0.000561313386247331	0.00164295666080101	0.00393340797482911	0.00912462270045837	0.000872554629959864	0.00226468870955767	0.00512865647105983	0.0111557967071911	0.00124975028897545	0.00190103533172313	0.00299073050390851	0.00546660306818322
67	-0.0013428780970965	-0.00419732353215167	-0.0090006343795355	-0.00943038040783089	0.00266710443567322	0.00522114428827397	0.00847730783634705	0.00125535971531374	0.00441961075945846	0.0127345229975201	0.0155097042015424	0.0261576951708601	0.0037371769797205	0.00538973262249652	-0.00512351588199012	0.0159489491063147	0.00158566208596687	0.00350216709227478	0.00567220737354506	-0.00825556524054922	0.000669362681671791	0.00218966226316453	0.00651612927918486	0.0120457337260526	0.000673290653233625	0.00224633420386533	0.00651870563442013	0.0147305743060348	0.000561269228164692	0.00164284309922554	0.00393341758951473	0.00912520758196682	0.000872564727176445	0.00226465029453939	0.00512924468150859	0.0111552831739121	0.00124972955459992	0.00190099134083048	0.00299066116375525	0.00546623887095209
68	-0.00238527741872905	-0.00545610014583332	-0.0104764564323464	-0.0121408305003902	0.00285338121718801	0.00509275949520143	0.00976693458310561	0.00342928730808114	0.00377316731660911	0.0123023049049861	0.0117754996316046	0.0255512365911404	0.00120755861191658	0.0029998507358803	-0.00678059188408926	0.0109631935735902	9.91706809818179e-05	0.00658182541476394	0.00983584995516484	-0.0104875957231446	0.000669310560461758	0.00218881632056572	0.00651611660805375	0.0120455835030979	0.000673231058208786	0.0022462269065956	0.00651680701654609	0.0147302370774902	0.000561164663384882	0.00164274679679979	0.00393344004829422	0.00912577760442751	0.000872528162102616	0.00226451271171877	0.00513035039371584	0.0111545177295566	0.00124969599879983	0.00190092897197084	0.0029906165381295	0.00546589778374312
69	-0.00207507228705211	-0.00258773968921712	-0.00533826449743456	-0.00685154128932135	0.00285026521750026	0.00524073870162919	0.00767601625305014	0.00317909603694203	0.00420301495759342	0.00870060971229037	0.00454254674428843	0.0183676013367092	0.00216882807508214	0.00258580613179016	-0.000214301084980738	0.0287703730198686	-0.000724184878047133	0.00576717684597675	0.00930390190602428	-0.0115818719857243	0.000669280450070638	0.00218822516983969	0.00651617984529098	0.0120455904766086	0.000673143807206571	0.00224611501369203	0.00651486135650443	0.01472994578188	0.000561126766347369	0.00164268675935036	0.00393338197116665	0.00912625680777646	0.000872467789925631	0.00226434090940899	0.00513104745382288	0.0111535045728035	0.00124962037349594	0.00190088597951784	0.00299062507072237	0.00546548787020125
70	-0.00174838935788858	-0.00189837575661129	-0.00557339512971894	-0.0015739528362352	0.00301576232943777	0.00542936358822705	0.00566842636485573	0.00200030290354177	0.00562454231604375	0.00897417323952906	0.00725106635384654	0.0290819810488906	0.00387414959564561	0.00603194671422634	0.00171645827100435	0.0292958969454983	0.00375387902328106	0.00944222711172844	0.00701786108312607	-0.00803789430335202	0.000669254522886666	0.00218789852921102	0.0065162631519903	0.0120458325243983	0.000673122620690657	0.00224610968929354	0.00651389301210699	0.0147299728590473	0.000561049526706078	0.00164272418892539	0.00393340375052071	0.00912671045218671	0.000872488472854504	0.00226404877197818	0.00513089075351171	0.0111532276936794	0.00124956917708938	0.00190107818381931	0.00299044523328179	0.005465299339414
71	-0.00216207310185532	-0.00472268294946427	-0.00687490966475267	0.00021305066599475	0.00265592892769993	0.00443450001341372	0.0123652138723261	0.00531365005503979	0.00644712885359028	0.0116249973664046	0.00732118414951521	0.0230461523944738	0.00497446858124871	0.00587081498247742	0.000460534726950448	0.0216321019472099	0.00240843522232587	0.0070848211466208	0.00954782748424135	-0.00179529350204755	0.000669226926744837	0.00218768119707261	0.0065163741419123	0.0120459047256601	0.000673160007565776	0.00224603925513427	0.00651310685606333	0.014730684188031	0.000560998388797626	0.00164282028154094	0.0039334786224532	0.00912688734916047	0.000872412578006525	0.00226342981224209	0.00513058358546151	0.0111531810359704	0.00124952230734444	0.00190145926123556	0.00299009642658474	0.00546533954156977
72	-0.00163175454541358	-0.00281095737303962	-0.00760876404214386	-0.00748532268323633	0.00231196960486039	0.000632585949377909	0.0147586672603687	0.00914685096646376	0.00555021445533514	0.0113604064161022	0.00949108519968776	0.0194214862341475	0.00551423191388857	0.00610469306303071	0.0118080499622149	0.0330308343781181	0.000248123250862806	0.00588289497097611	0.00621337703625677	-0.00891735303256405	0.000669169430433713	0.00218750703353717	0.00651645057484397	0.0120464288066066	0.00067316053361582	0.00224597100342351	0.00651275524652332	0.0147313208803363	0.000560935268816305	0.00164293624174516	0.00393353266830964	0.0091269047233163	0.000872277782029656	0.00226304552927676	0.00512988027663974	0.0111533744967494	0.00124957248328642	0.00190231723111972	0.00298985393649834	0.00546481901360425
73	-0.00203022725348963	-0.00243061355939221	-0.000984832509743471	0.00250894276352417	0.00236953108266975	-0.00116654502959034	0.0132165165040117	0.00597434682312194	0.00518446009026244	0.0105444603794641	0.00828554172139177	0.0167314685860313	0.00551805477316625	0.00870377537015737	0.0199235586851115	0.0306329513352896	0.0044090445554817	0.010327517286185	0.00734220930682549	-0.00527528219109696	0.00066916002841125	0.00218742726818255	0.00651654274416418	0.0120466882556239	0.000673133904668449	0.00224579495127438	0.00651256142953325	0.0147317581106265	0.000560858979058014	0.00164315343429652	0.0039336078364269	0.0091270292040151	0.000872251505026205	0.00226287484057183	0.00512898699228624	0.0111535373421164	0.00124976249937214	0.00190276874405725	0.00298980824759694	0.0054647093877998
74	-0.00177898014685222	-0.00320035053208106	-0.0038256662232731	0.00163149099369264	0.00294048761674981	-0.000322088373732064	0.0144160583736688	0.00650644899712859	0.00414645566792533	0.00929325597215949	0.00333126933827776	0.00978015810555997	0.00254445479726243	0.00701010184438647	0.0234664928265554	0.0282323633598726	0.00159007482015618	0.00768580748898715	0.00757663987517297	-0.00611273986604008	0.000669177151125974	0.00218733994241502	0.00651655055359581	0.0120467218139927	0.000673127546457851	0.00224566287883129	0.00651246491524602	0.014732155883671	0.000560792377878057	0.00164331640974947	0.00393367044623778	0.00912721303981887	0.000872217420381625	0.00226285340955029	0.00512852550872834	0.0111534748754667	0.00124999613152337	0.00190264003705475	0.00298955807601666	0.0054636228960739
75	-0.00128508722741494	-0.00318335165079029	-0.00535825028559064	-0.000737022610113045	0.00234158976719179	-0.000433640757708477	0.0131359391902208	0.00737206077806159	0.00518812849058515	0.0106183953607703	-0.000482768370819179	0.00323865169064341	0.00299953773153456	0.0116616564580174	0.0288997675667774	0.0256813196493729	0.00299467583930895	0.00297783509606405	0.00494095495026603	-0.00320965451839599	0.000669134148627521	0.00218722776972406	0.00651738177921298	0.0120471147723313	0.000673096663332028	0.00224558549949358	0.00651239487990264	0.0147323486798344	0.00056067168215111	0.00164356251650711	0.00393372201211377	0.00912753375033643	0.000872156240418224	0.00226284786891577	0.00512810585915823	0.011153470756991	0.00124997346554431	0.00190287309680742	0.00298956101971445	0.00546269700683167
76	-0.00179384728304026	-0.00548530214605635	-0.00898037255197928	-0.000795121981928284	0.00178277251475207	0.000973759313106846	0.015773509575344	0.0114410297557763	0.00604617342872471	0.00964910730183829	0.000768519645014901	0.0143615471435783	0.00250650392165189	0.0136241100334583	0.0331325459436297	0.0198934186008462	0.00621118920419688	0.00731064267945005	0.00603463406282649	-0.00596243093293434	0.000669063927635045	0.00218712040170974	0.0065183556986306	0.0120473337331045	0.000673058012539816	0.00224552505056758	0.00651227775343233	0.0147317244635946	0.000560544727556949	0.00164370464533518	0.00393380601241505	0.00912790143793517	0.000872064297227474	0.00226272431062638	0.00512802792144005	0.0111532749747252	0.00125006790572953	0.0019030631164055	0.00298957828177345	0.00546197676843092
77	-0.0018102521414573	-0.00633886216278948	-0.00714648131524394	0.00184987094417598	0.00189091873898379	-0.000347043900964604	0.0130656901893368	0.00857587046789882	0.00518230017605227	0.00635326153543529	-0.00314912027195867	0.0150570669739938	0.00224958258112806	0.0112584624612827	0.0331988650017724	0.0180762895076052	0.00795345653065148	0.00898503042996898	0.00691089641282666	-0.0044628738526825	0.000668954003728003	0.00218703478174792	0.00651896870463948	0.0120474827815382	0.000672984023304877	0.00224551549491357	0.00651208169745527	0.0147310688675767	0.000560470276748662	0.00164376811494143	0.00393382355873194	0.00912765762384924	0.00087189369791432	0.00226279167066453	0.00512797024170081	0.0111533491637266	0.00125001091730573	0.00190303249778852	0.00298941812085651	0.00546147423243184
78	-0.00216910651912108	-0.00625890657712463	-0.0117341342801282	-0.00681804590101961	0.00218529378369325	-0.00173676985969952	0.00726761219357024	0.0046878130996992	0.00394075897814943	0.00449841270962004	-0.00299408934189377	0.0160148415498473	0.00347452662092699	0.00889794992328226	0.0239271443710061	0.022979136550503	0.00652049542413424	0.00339033268280237	0.00322596846691434	-0.0020248667622949	0.000668867090355079	0.00218697784280232	0.00651937937296442	0.0120476472612182	0.000672900410263874	0.00224545573151828	0.00651201676016011	0.0147305917217864	0.000560388779807356	0.00164380156997647	0.00393390877431171	0.00912606242639373	0.000871676255710329	0.00226303163307771	0.00512796565750475	0.0111535196680808	0.00124980319143969	0.00190284938464114	0.00298925976273483	0.0054611860758826
79	-0.00234924747568909	-0.00560523187821243	-0.0118624072627308	-0.0109869344581738	0.00287055428628266	-0.000644696573752528	0.00682661670069439	0.00876402356835153	0.00405795348795061	0.00549180396205778	0.0017432188396528	0.0174503075572233	0.00227186422233207	0.0079276595376812	0.0187962929536621	0.0181054788989416	0.00277124801406313	-0.000531899547463516	0.00503300055997037	0.00130749321725514	0.000668777762126234	0.00218689539958753	0.00651959597425667	0.0120477584644586	0.000672792864231933	0.00224544547305547	0.00651204484160198	0.0147302533934742	0.000560314954141476	0.0016437657191696	0.00393402386217515	0.00912447528240621	0.000871366793951791	0.00226312075086816	0.00512796344000012	0.0111536861749387	0.00124950418718907	0.00190260527929936	0.00298903001458997	0.00546090930071481
80	-0.00214047580576952	-0.00532653137743973	-0.0111617020127397	-0.0116020315985415	0.00335698655799155	0.00172930502585921	0.0107175934180434	0.0110663153629018	0.00368197403974105	0.00654719780466354	0.00649752065295375	0.0160955529535469	0.00115578263003181	0.00493205277668648	0.0153235251844973	0.0136131314823904	0.00171824304196078	-0.00144012166632845	0.0102386992764963	0.00851569462612526	0.000668646222449157	0.00218680919105331	0.00651967165703854	0.0120478125194176	0.000672673145117232	0.00224540800783251	0.00651211858726355	0.0147301029253672	0.000560182746741797	0.00164369959549249	0.00393413584826102	0.00912327485119127	0.000871167652141648	0.00226311341011651	0.0051280800905884	0.0111545055460411	0.00124937923016883	0.00190236126047321	0.00298892473372372	0.00546069316346512
81	-0.00154283346648296	-0.00592627862853208	-0.0121270311642584	-0.011800054579476	0.00221320386063753	0.00437529809380975	0.00287383765647369	-0.00512859635387384	0.00389605042123745	0.00619743239667009	0.00429135133125562	0.0108960248599133	0.00168495773007481	0.00704904171847328	0.00627346855895264	-0.00391615270031208	-0.000305475732303336	-0.0057583974487588	0.0064902439322796	0.00912512094614423	0.000668565082959351	0.0021866804167141	0.00651967340847555	0.0120479325877305	0.000672561499752982	0.00224539478116411	0.00651216694351936	0.0147301018611654	0.000559988540612126	0.00164360917097308	0.00393427874282725	0.00912249418845786	0.000870930165485737	0.00226305440793435	0.00512808653562288	0.0111552528370023	0.001249201025262	0.00190193055279319	0.00298856714599571	0.00546045801813826
82	-0.00181416760964708	-0.00750588492798758	-0.0135902091211594	-0.0105479436874262	0.00236580048355233	0.00765176751243686	0.00790602667605958	1.52196189159098e-05	0.00420524802506428	0.00672947575332871	0.00316001693726095	0.00923415573544661	0.00345586891280394	0.00876353231532561	0.00319727610215047	-0.0210078049363215	6.79442777062393e-05	0.00020170706813651	0.0119804844156571	0.00384086415474087	0.000668487105531131	0.00218656661097429	0.00651966464923142	0.0120477422540727	0.000672444970427856	0.00224528003141398	0.00651227389786441	0.0147305343821181	0.000559874232195328	0.00164356960916385	0.00393439359397407	0.00912200650664236	0.000870571459537194	0.00226273776489616	0.00512835960037451	0.0111554966727183	0.00124902111056437	0.00190176185588681	0.00298844879105907	0.0054601501321066
83	-0.00190599625443435	-0.00602719640357695	-0.0105705838191407	-0.00754769893849077	0.00132619661218056	0.00353886122382405	0.00748282408318365	-0.00302144029941182	0.00346491115512286	0.00546962071050645	0.000191266631960121	0.00678097537868618	0.00298198651619986	0.00885080065247009	0.0127053025754801	-0.0152749098791458	0.0012539814929598	0.00214211617991257	0.0187229856327337	0.0115899639976234	0.000668400611139609	0.00218646050571309	0.00651966063076244	0.01204700394192	0.000672366378918934	0.00224519693753321	0.00651233514320821	0.0147308654612194	0.000559760618647764	0.0016435764588722	0.00393443214746497	0.00912183852470318	0.000870262671280845	0.00226237468413336	0.00512841864130218	0.0111556333250756	0.00124884263694485	0.00190088393705089	0.0029881700566907	0.00545982501880622
84	-0.00132081155986364	-0.00722740910503933	-0.0108027104702527	-0.00800270967955141	0.00104697036939262	0.00115912035267796	0.000419449934954721	-0.0170367995189869	0.00429727484697525	0.00630334262318209	-0.00111813762783034	0.00696460378938123	0.00399389468038649	0.0128143822647282	0.0151837813602006	-0.00528794427251941	0.00180122366530964	-0.000418523444472033	0.0154241030269287	0.0102849045689664	0.000668336248485198	0.00218649910057261	0.00651967661765655	0.0120461716677467	0.000672259059908909	0.00224503498003885	0.00651244156441085	0.0147335176691567	0.000559653246147338	0.00164354386515967	0.00393443507518164	0.00912191923746142	0.000869776448777628	0.00226199118034464	0.0051285081099621	0.0111553359067517	0.00124861503108564	0.00190054251802475	0.00298797198131703	0.0054592454067003
85	-0.00120855269263019	-0.00915525405107648	-0.0115203731288973	-0.0109388327212334	0.00191138965056873	0.00291451824303339	0.00682492837073835	-0.0235905096363867	0.00530395210359744	0.00862479084602096	0.00276159301626938	0.0107462608299958	0.00328529300936515	0.0141663101832747	0.0114137618200446	-0.00400822614382376	0.00265503125511044	-0.00141180096441012	0.0129070395917846	0.00882363733180485	0.000668245739586153	0.00218646999588963	0.00652004019292837	0.0120454943963732	0.00067209863687839	0.00224482613114741	0.00651237397369275	0.0147376621166408	0.000559462863791816	0.00164341307495003	0.0039343987681833	0.00912194140730027	0.000869258128099945	0.00226151920884715	0.00512860046448811	0.0111511968155797	0.00124825465299591	0.0018997682245856	0.00298763326701784	0.00545864780257482
86	-0.00151761312966475	-0.00854199417020953	-0.008514880983982	-0.0104129454925365	0.00230522167086948	0.00213505400770196	-8.56370987432353e-05	-0.021154657889733	0.00557507013332366	0.00817976380804869	0.00125956664403303	0.00983254751926037	0.00364129552917622	0.0138251354386026	0.0102009299250578	-0.00117302540619742	0.0031095934820684	0.00118137102557558	0.0148902973140769	0.0080413688881912	0.000668200554334917	0.00218651627592515	0.00652052606830223	0.0120444778087049	0.000671904087172359	0.00224461554637677	0.0065123733361276	0.0147409852812362	0.000559366752528535	0.00164322697280054	0.00393431366195792	0.00912216519793485	0.000868710382702407	0.0022610441889188	0.0051278057033302	0.0111463681412416	0.00124789464861166	0.00189933250684329	0.00298745452692867	0.00545829304740067
87	-0.00180483346514406	-0.00552191872557873	-0.00639448774221306	-0.0101237688683357	0.00194345777241782	-6.08646166566553e-05	-0.00195510615679703	-0.019301520934336	0.00476709255154008	0.00559930009305879	-0.00153851658378729	0.00985821549645144	0.00239866913529919	0.0117784348702261	0.00775183688765055	-0.00630663899364943	0.00104852896429545	-0.0039146334078851	0.010768822076334	0.00602079399304521	0.000668142895054789	0.00218650275117445	0.00652303335856073	0.01204417970414	0.000671752033385033	0.00224446988414755	0.00651238886588092	0.0147435345089085	0.000559200923297436	0.00164284178183779	0.00393409546835516	0.00912213732962885	0.000868269572954381	0.00226061129425612	0.00512718210162625	0.0111421350185561	0.00124770579914459	0.00189892417943487	0.00298719819670013	0.00545787431670785
88	-0.00134936804266901	-0.0064273047482557	-0.0022542768522259	-0.00414864625129431	0.00109523919166464	-0.00185994000330323	-0.00176797975727754	-0.0214917481821389	0.00325421522552131	0.00515932460340205	0.00168609896385634	0.0133827936083068	0.00197983996114716	0.0124215231635167	0.00812364788229438	-0.00590764280160426	0.00298788798357798	-0.00260969953858546	0.0125224927399725	0.0161738519974967	0.000668075070619853	0.00218649128197228	0.00652546777953724	0.0120442234114682	0.000671608313879247	0.00224430423492399	0.00651236183975669	0.0147470288680922	0.000559074190298137	0.00164241152929338	0.00393393940177521	0.00912208431211608	0.000867870302021444	0.00226013941985133	0.00512653789872075	0.01113928171573	0.00124742537095319	0.00189844099779148	0.00298679852996726	0.00545763044180695
89	-0.0015456820268258	-0.0074611864181648	-0.00928926885046683	-0.0106379095562821	0.000374338286322385	-0.00380842729760143	-0.00208474150094241	-0.0224792040502448	0.00382957553656201	0.0060147928792861	0.00367885594747784	0.00494949035635155	0.001633030394043	0.0119249572502874	0.00703561899117476	-0.00236245900032219	0.00313412101283149	-0.000197838611767288	0.0116936648460156	0.0204908553914781	0.000667979509755512	0.00218653438608739	0.00652758841651042	0.0120443188173859	0.000671433703953078	0.00224410206884723	0.00651235262759991	0.0147499514246898	0.000558910617757007	0.00164197844678502	0.00393385858852967	0.0091222255342734	0.000867420565942724	0.00225968222658815	0.00512610596501129	0.0111374386947637	0.00124724530027643	0.00189812891429297	0.00298639143781006	0.00545732376256129
90	-0.00184625995006163	-0.0050443272165254	-0.00697998718849755	-0.0112213561091029	0.00075636811996331	-0.00289536999871	-0.0035256718796743	-0.0218520639202948	0.00460818584030156	0.00535605516062681	0.00311096717560806	-0.00240762069228014	0.00169214684238163	0.00985105400955242	0.00462783393478271	0.00331599680650902	0.00355016185220002	0.00297796838436949	0.00902741354184256	0.0118807174152185	0.00066787746292091	0.00218660096371367	0.00652914307572913	0.0120449730351095	0.000671203645740339	0.00224386063229806	0.00651224348382347	0.0147523249956273	0.00055875287035367	0.00164162333655756	0.00393381328288795	0.00912264798473227	0.000866616173577851	0.00225923445862539	0.00512569196252897	0.0111357060609533	0.00124706332891253	0.0018977373742085	0.00298590074326406	0.00545686930592069
91	-0.00134135801683648	-0.00494841913905475	-0.00637791923367657	-0.0127058360457074	0.00223834801698798	-0.000338393489554159	-0.000972756239274506	-0.0114430660377966	0.00430921268470252	0.00459183471654095	0.00118663021781074	-0.00716838321976351	0.00352425404402916	0.00969491855405358	-0.00193065121842884	0.00471821895223744	0.00096566384126959	-0.00305711325583816	0.00133077439093879	0.00120623884331584	0.000667714425254925	0.00218656554104543	0.00653900422802522	0.0120490679443513	0.000670975978632024	0.00224361695274711	0.00651209422368361	0.0147538509265139	0.000558590406736433	0.00164128617653809	0.0039336504896773	0.00912297799901367	0.000865700638765051	0.00225884460280679	0.00512514537937335	0.011134326224865	0.00124659316019985	0.00189697207205648	0.00298557005651931	0.00545635275892446
92	-0.00167162746481261	-0.0050407319108208	-0.00724747239045868	-0.0204243339649443	0.00203583245308795	0.000471373051893423	-0.00160417840075815	-0.00476553434155833	0.00424191203149992	0.00649175412320303	0.00390172679984446	-0.000765134704302397	0.00472838288403927	0.0104229237518849	-0.00403860193104959	0.00302158268969624	0.00371784464905048	-0.00289484485969994	0.00451385912191162	0.00978376072205328	0.000667577849836944	0.00218661260221409	0.00654963747930532	0.0120541153656262	0.00067071919329536	0.00224334003395377	0.0065119463418667	0.014754853824813	0.000558360384689601	0.00164090485299996	0.00393355953882264	0.00912323602788006	0.000864702713890343	0.00225841511870033	0.00512492329677723	0.0111334944477338	0.00124617039857405	0.00189642514631932	0.00298493909478095	0.0054553513640241
