lagtime	NRF_p<2|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p<2|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p<2|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p<2|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p<2|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=2-4|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=4-6|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=6-10|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p<2|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=2-4|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=4-6|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=6-10|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p<2|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=2-4|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=4-6|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=6-10|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p<2|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=2-4|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=4-6|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=6-10|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p<2|antVPD0.0932-2.59|antQ0.5-1	NRF_p=2-4|antVPD0.0932-2.59|antQ0.5-1	NRF_p=4-6|antVPD0.0932-2.59|antQ0.5-1	NRF_p=6-10|antVPD0.0932-2.59|antQ0.5-1	NRF_p<2|antVPD0.0932-2.59|antQ1-20.2	NRF_p=2-4|antVPD0.0932-2.59|antQ1-20.2	NRF_p=4-6|antVPD0.0932-2.59|antQ1-20.2	NRF_p=6-10|antVPD0.0932-2.59|antQ1-20.2	se_p<2|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=2-4|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=4-6|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=6-10|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p<2|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=2-4|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=4-6|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=6-10|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p<2|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=2-4|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=4-6|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=6-10|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p<2|antVPD-0.0951-0.0932|antQ0.5-1	se_p=2-4|antVPD-0.0951-0.0932|antQ0.5-1	se_p=4-6|antVPD-0.0951-0.0932|antQ0.5-1	se_p=6-10|antVPD-0.0951-0.0932|antQ0.5-1	se_p<2|antVPD-0.0951-0.0932|antQ1-20.2	se_p=2-4|antVPD-0.0951-0.0932|antQ1-20.2	se_p=4-6|antVPD-0.0951-0.0932|antQ1-20.2	se_p=6-10|antVPD-0.0951-0.0932|antQ1-20.2	se_p<2|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=2-4|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=4-6|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=6-10|antVPD0.0932-2.59|antQ0.00876-0.1	se_p<2|antVPD0.0932-2.59|antQ0.1-0.2	se_p=2-4|antVPD0.0932-2.59|antQ0.1-0.2	se_p=4-6|antVPD0.0932-2.59|antQ0.1-0.2	se_p=6-10|antVPD0.0932-2.59|antQ0.1-0.2	se_p<2|antVPD0.0932-2.59|antQ0.2-0.5	se_p=2-4|antVPD0.0932-2.59|antQ0.2-0.5	se_p=4-6|antVPD0.0932-2.59|antQ0.2-0.5	se_p=6-10|antVPD0.0932-2.59|antQ0.2-0.5	se_p<2|antVPD0.0932-2.59|antQ0.5-1	se_p=2-4|antVPD0.0932-2.59|antQ0.5-1	se_p=4-6|antVPD0.0932-2.59|antQ0.5-1	se_p=6-10|antVPD0.0932-2.59|antQ0.5-1	se_p<2|antVPD0.0932-2.59|antQ1-20.2	se_p=2-4|antVPD0.0932-2.59|antQ1-20.2	se_p=4-6|antVPD0.0932-2.59|antQ1-20.2	se_p=6-10|antVPD0.0932-2.59|antQ1-20.2
25	-0.00036728070904581	-0.00110065024301957	-0.00829978140224807	-0.00914375554846166	0.00347066317328259	0.0106830894738147	0.014451445291842	0.0148058713991014	0.00816772065935643	0.0188055886726504	0.0296013940492376	0.0458351486840129	0.011352553156061	0.023495796062986	0.0247821006304289	0.032315663571661	0.0121973632903868	0.00930158653363	0.0154430418847631	0.0251911208074883	-0.0017030025556787	-0.00503837990477343	0.0019238059528121	0.00181004375160512	-0.000461636235543667	0.00837358887235757	0.0335627979764584	0.0301792618704351	0.0016005076707431	0.0239810828199457	0.0377884007814089	0.0628179671351954	0.00933726340878159	0.0140168727509252	0.0417211043959694	0.0607839510655267	0.00655041073069238	0.0210937447704809	0.028511780688922	0.0409286076767281	0.0007420175001106	0.00184242469358304	0.0035498084877494	0.00701007819646029	0.000708575291990227	0.00169133810719939	0.00345650532874027	0.00615469213194908	0.000593773826111216	0.00130405196253273	0.00228672555576156	0.00381545823041993	0.000931816267638821	0.00185949611707569	0.00308168226580033	0.00494579251749519	0.00141205514866667	0.00185235677615626	0.00223310062797585	0.00290157820872558	0.00139049983559736	0.00359504175573476	0.00731584011320705	0.0121010934939269	0.00156769123670614	0.00466921079221659	0.00961539554159766	0.020965623907542	0.00126080156065335	0.00374710643506446	0.00845525913436444	0.0163748628060058	0.00204683900642142	0.00525034517634026	0.0107548969766412	0.0285171636415265	0.00371319169922125	0.00848392827634823	0.0175952658041694	0.0296227988645733
26	-0.000221890714656633	-0.000726956310533046	-0.00854123440500585	-0.00834445143141531	0.00476051277202604	0.0108434138309794	0.0145496383632896	0.0183461180848981	0.00893854470109517	0.0182007019731697	0.0314350195201895	0.0533074219753786	0.00966288389116986	0.021300416957924	0.0273470619602702	0.0317962682882987	0.0101822055149037	0.00775207359560131	0.0116233831814756	0.0202114426095429	-0.00270789312425693	-0.00401703362448386	0.00299067756751037	-0.00105750593102274	0.000474011034898205	0.00633496466177237	0.0313342867948726	0.0183672192476563	0.00430942145367888	0.0237937547328494	0.0334263576410147	0.0619217865880357	0.00538381372150135	0.0108557439502097	0.0469803718914896	0.0711554109989158	0.00260269081639697	0.0163391280160195	0.0356221484016222	0.0666313250709839	0.000742032434321903	0.00184229700919984	0.00355090759071036	0.00701229984781445	0.000708722133420492	0.0016913740208694	0.00345676249702806	0.00615544292830874	0.000593925824000053	0.00130412922267972	0.00228689260630612	0.00381531689480667	0.000931898955787325	0.00185944640924978	0.0030816212409189	0.00494614344060104	0.00141215489686616	0.00185288445188099	0.00223322623761438	0.00290188019871262	0.00139182665197458	0.00359703295316433	0.00731995883944946	0.0121698401104774	0.00156827174408522	0.00466949392926519	0.00960901445903376	0.0209826831633816	0.00126154408750339	0.00374735169702411	0.00845564686597263	0.0163753506053989	0.00204843976063807	0.00524856008642774	0.0107568986080014	0.0285121942797086	0.00371348357408799	0.00848879781627564	0.0176050811853097	0.0296374124456618
27	-0.00063973867857443	-0.00132284784454816	-0.00900085170488599	-0.00781948087680443	0.00539977721503035	0.0125956629740565	0.0171594463182646	0.022313859262372	0.00920084193332154	0.0172201142414431	0.0262040613390613	0.0421799975036054	0.00903050895103081	0.0186659451369861	0.0261596838861646	0.0235160451598539	0.0104626821204061	0.00998520638656201	0.0158391376427948	0.0192157967709207	-0.00223096055649853	-0.00487182822326385	0.000788343096378095	-0.00146076521149574	0.000592204742526672	0.00652238080636524	0.0270859816685367	0.0893676895163615	0.00338515615332125	0.0202936221266838	0.0237886224063508	0.0461245389405974	0.00741832196040226	0.0029391743058923	0.0366085145645732	0.0538892189048501	0.00580472903466434	0.00765845270102573	0.0293558364028404	0.0705956685533478	0.000742086928046057	0.00184233188365243	0.0035516526622424	0.00701364834062985	0.000708814406407745	0.00169150156204202	0.00345715631202853	0.0061561798562619	0.000594078507745831	0.00130431067985765	0.00228711784788673	0.00381530667135692	0.000931761228264693	0.00185953550699771	0.00308175940914202	0.00494620193036156	0.00141224023124335	0.00185340344405156	0.0022336759779163	0.0029023962181755	0.00139340098187434	0.00359805233123396	0.00732466804501547	0.0122330214612814	0.00156882686046521	0.00466948084790235	0.00960473864219206	0.0209978285294525	0.00126217646094024	0.00374695682975705	0.00845644269554311	0.0163758642697137	0.00204988429068479	0.00524767841983779	0.0107594246915351	0.0285448120902339	0.00371360187303597	0.00849149028963386	0.0176158994652522	0.02964386920215
28	-0.00117422192419476	-0.00161071894068065	-0.00570235138302274	-0.00657753063635214	0.00497894533579702	0.0112787264161267	0.0150432118340769	0.0236929553893623	0.00872233996931301	0.0168676349266458	0.0266747526636876	0.0365092173037245	0.0106141327364322	0.0219664148286367	0.0261037273124427	0.0255472497030218	0.00835886960285778	0.00924011330887962	0.0149629904130166	0.0198897272054364	-0.00170637256837564	-0.00728793567687897	-0.0024366418498827	-0.00154481395301889	0.00137858567291956	0.00518989464661855	0.0187417495756079	0.120921123301453	0.00400034453386829	0.0210878245272503	0.0233539525211613	0.0398293085091643	0.0103092972470641	0.00665540520375406	0.0236269855648126	0.0167897462669648	-0.000605338844345458	-0.00878233005596159	0.0155262122545502	0.0574354701697156	0.000742211554811746	0.0018425776718567	0.00355227316076453	0.00701465666029734	0.000708936327571839	0.00169157848885705	0.00345744414955644	0.00615745362742402	0.000594229735416579	0.00130469191320027	0.00228713492863181	0.00381531293044918	0.000931720738583486	0.00185963913851258	0.00308178562451693	0.00494604852258713	0.00141233009291177	0.0018533708097565	0.00223408777712341	0.00290259469795603	0.00139474329886966	0.00359944376928651	0.00732883094558533	0.0122835334134817	0.00156922373615946	0.00466939349024012	0.00960121706939615	0.0210069664278072	0.00126243428575626	0.00374641211228635	0.00845716848925132	0.0163773821939824	0.00205032336917287	0.00524761522642561	0.0107620348099637	0.0285868822156755	0.00371372926929838	0.00849309739835007	0.0176219500747431	0.029642630587432
29	-0.00134952369635318	-0.00257513504123034	-0.00494591261598437	-0.011194203244655	0.00562154335904851	0.00994169739610844	0.0144942154785444	0.0286313914838268	0.00758149988012578	0.0188425094509345	0.0284699637473282	0.0341779018595454	0.0069299168638674	0.0176339157351515	0.023624092370358	0.0236454512076087	0.00584387300331578	0.00564045029066169	0.0132653882220932	0.0162494090684863	-0.000910484844412124	-0.00611785694866871	-0.000893743896664091	0.00155934894185491	0.00289715272525927	0.00561902152335109	0.0189153802677021	0.0763152667177275	0.00530850718779529	0.0272550219155083	0.0161902655529034	0.0455651464148991	0.0123669794481087	0.0178836505313064	0.0194298270177842	-0.0168973990186331	0.00335203053136666	0.00127846537637208	0.0183441714777037	0.0466493134346137	0.000742359961661023	0.00184269555627998	0.00355276761595053	0.00701543380876376	0.000708986453155533	0.0016916881203587	0.00345782598341055	0.0061586557622213	0.000594277675725085	0.00130530701551336	0.00228725539898617	0.00381542409800046	0.000931782586870648	0.00185984454291463	0.00308180032624766	0.00494602040359199	0.00141224737750855	0.00185344078912762	0.00223432060355081	0.00290283652730417	0.00139578220781749	0.00360069418719105	0.00733207916299552	0.0123176579795956	0.00156953486593277	0.00466930740638417	0.00959880709668816	0.0210122748575895	0.00126240264362417	0.0037464644625345	0.00845755268880872	0.0163799506707779	0.00205069677214747	0.00524788953499417	0.0107621945093172	0.0286290754009174	0.00371388753342303	0.00849333945605119	0.0176229578918745	0.0296430596945079
30	-0.00203416593142843	-0.00157178899882291	-0.00502648165828761	-0.0115508561325283	0.00473966098735689	0.00943136698610803	0.0152555291255942	0.0238863416439762	0.00805724143648178	0.0192079068979639	0.0280284340436297	0.0310836027409108	0.0106487685406025	0.0198658440498597	0.0225453237154902	0.0362923515231915	0.00755803531277776	0.0066314303948781	0.0145764828324818	0.0115083591670951	-0.000917805767265306	-0.0057151780020656	-0.000651289262510914	0.00143713457234541	0.00468062441672505	0.00663908311915497	0.0253122149274425	0.0561994532722823	0.00680764361672383	0.0262299367689737	0.0135944998294292	0.0519391393675522	0.00873291525537318	0.0342764463105768	0.0298094908487318	-0.043980069907411	-0.000347307751925904	-0.00652656609370382	0.00989988096048272	0.0592671343194658	0.00074240992559514	0.00184278776430922	0.00355305742126087	0.00701609853369284	0.000709096986452379	0.00169188101498066	0.00345825841576277	0.00615981498905399	0.000594302686717521	0.00130576392499583	0.0022873823736633	0.00381539936675752	0.00093186094101048	0.00186031867266309	0.00308199135107738	0.0049460534903106	0.00141231835926963	0.00185356956189336	0.00223438642758554	0.00290262518177678	0.0013964586415958	0.0036020713489206	0.0073338420499172	0.0123390775245999	0.00156982726770122	0.00466919201340765	0.00959739000991803	0.0210151353491301	0.00126205024278446	0.00374803942258978	0.00845760116192539	0.0163819296187584	0.00205107481517237	0.00524821335157372	0.0107643367925659	0.0286658209869114	0.00371374522647638	0.00849371101100061	0.0176245167522678	0.0296470331507776
31	-0.00201223593810673	-0.00199829316376731	-0.00605941672082038	-0.0111122233282551	0.00513117674618987	0.00997986102353284	0.0167371226945398	0.0254541615699996	0.0071211627123678	0.0179405680625611	0.023737618900506	0.0321264525454738	0.00950023463053893	0.017239779510145	0.020862014480906	0.030456654330929	0.00873841811956948	0.00661667399030771	0.0155332969296067	0.00918494728480453	-0.00158588353363159	-0.00654432391390642	-0.000262611254673115	0.00079381809869726	0.00444996486633958	0.0099242782449268	0.0302285515559076	0.0538334330855156	0.00735637617344094	0.0236234596989578	0.0192435122973854	0.0588535457479766	0.00559460967966993	0.0235680490948074	0.0226536885182384	-0.0182282700595278	0.00226652953758742	-0.00311836169759963	0.0145402900041688	0.0636950457861759	0.000742421269484423	0.00184299144276419	0.00355333399478289	0.00701748603492205	0.000709217974447693	0.0016919935936063	0.00345855984814967	0.00616078507870689	0.000594318900030009	0.00130611861302525	0.00228757318932011	0.00381542641137902	0.000932005058166517	0.00186071483438672	0.00308201133454449	0.00494590215776015	0.00141217630552625	0.00185352379727943	0.00223461458945104	0.00290283654688647	0.00139695826623975	0.00360289032064389	0.00733409760810809	0.0123299005419577	0.00156991056555053	0.00466912837307621	0.00959653771331249	0.0210167501129856	0.00126197846862253	0.00375341819818155	0.00845869420415819	0.0163836355063742	0.00205125035919771	0.00524827911597439	0.0107688943803677	0.0286902427242703	0.00371345100186698	0.00849447722909051	0.0176265990843574	0.0296531678180014
32	-0.00141565786925607	0.000115944940000662	-0.00417565260945655	-0.0138225367304189	0.00623151661240141	0.00888232103021242	0.015995106711983	0.0249271797973611	0.00636707383347781	0.0170317160956085	0.023864952229376	0.0237698358125189	0.00884746457189606	0.0205335022140023	0.0259388891473133	0.0356380653239125	0.0073977796990581	0.00392610422492519	0.0113273447740197	0.0107785277928259	-0.00116663437751309	-0.00614525622779943	-0.000608097558934952	0.00145442123256207	0.00103559832217687	0.00841727136015072	0.0327097435046784	0.0534787193305718	0.00599624780974503	0.023883267903544	0.0253587883683516	0.0531830296529669	0.0115879895528184	0.0125619598558717	0.0106448746892261	0.0187595729556884	0.00178996249276583	-0.00250370029335858	0.0128685121260563	0.0482827800379065	0.000742443446554852	0.00184310568794974	0.00355353081944338	0.0070188666672075	0.000709286222943489	0.00169215280672584	0.0034588376781111	0.00616195520665308	0.000594283125776598	0.0013062771919212	0.00228782611782103	0.00381537843793781	0.000932056699417981	0.00186086527931876	0.00308195480816015	0.00494562615989837	0.00141243727126738	0.00185365739563825	0.00223488629784565	0.00290320757375053	0.0013969163035496	0.00360365863343986	0.00733510926507447	0.012309140170536	0.00156994477196862	0.00466918676526053	0.00959626217531798	0.0210178746518459	0.00126182279541972	0.00375753039387729	0.00845952511191243	0.016385381178798	0.00205124313505289	0.00524874618846974	0.0107715056662635	0.0287054604783926	0.00371334953764322	0.00849524428913152	0.0176277384566625	0.0296557491827613
33	-0.00127470926638531	-0.000499667929284887	-0.00587800383910216	-0.0136970305793158	0.00516629531430941	0.00784050045827385	0.0143122854843764	0.0257430175330272	0.00766287355718457	0.0170106026653003	0.0208224271311456	0.0218103510764935	0.00641836233780127	0.0197706825484282	0.0205364553410299	0.0269113429859169	0.00516444238530298	-0.000208273350866853	0.00843066230310624	0.00951597041032087	-0.000932749544632847	-0.00628224035310495	-0.00081591611526319	0.00280399482709941	0.00093597098807489	0.00907366891776068	0.0338635385246873	0.0500407754137657	0.00465750717946222	0.0226147880418069	0.0292295201974702	0.0527736283774954	0.00921893017549049	0.00474478674341574	-0.00748951059821706	-0.00951030386112285	0.000751771789385179	-0.00374029937412374	0.0152820953068536	0.0474613774813145	0.00074244210247977	0.00184336810096539	0.00355383093470745	0.00702091416261487	0.000709412876944124	0.00169227911469482	0.00345908629029951	0.00616318163812948	0.000594216296251449	0.00130632733896516	0.00228795007175525	0.00381525563460429	0.000932115518554008	0.00186071663508507	0.00308284587814866	0.00494533633703791	0.00141261036540686	0.00185347641073875	0.00223499416636553	0.00290379016069227	0.00139690706293251	0.00360419161129416	0.00733552735354737	0.0122906546928224	0.00156992717176981	0.00466930270319844	0.00959646791103068	0.0210184624077668	0.00126170732355157	0.00375962941732639	0.00846092015387503	0.0163882297378883	0.0020510800766992	0.00525028584437251	0.0107730080687244	0.028715459968671	0.00371327946192937	0.00849563764626819	0.0176271738967776	0.0296548012307979
34	-0.000637069749110117	0.000410593902093184	-0.00621181845531214	-0.00938972298043832	0.00387743541799498	0.00763486734426146	0.0121702189605111	0.0226532843882072	0.00789492447315532	0.0154968523872702	0.0174315887085698	0.0220209227517677	0.00726469913947118	0.0187238455296503	0.0195358476453149	0.0213574191451358	0.00890454416773481	0.00165307332904099	0.0116966051786756	0.0108529562504531	-0.00192270468406398	-0.00637326970989566	-0.000699789539959578	0.00153746361532528	0.000921725451349633	0.00744455190681267	0.029220894520428	0.0382416239666413	0.0024285135783988	0.019037636925452	0.0235595026883219	0.0375570576800674	0.013510286436926	0.0229683142096372	0.0261403609211953	-0.0125016175740901	-0.00247938010877615	-0.00208441020318585	0.0180725977540358	0.049927920716207	0.000742504442506956	0.00184361199616623	0.00355413884506153	0.00702221450444866	0.000709508557160615	0.00169240905388412	0.00345931369678363	0.00616459267317465	0.000594174669822897	0.00130639136214794	0.00228820807977232	0.00381527274602406	0.000932169078915671	0.0018603364479531	0.00308355461522369	0.00494515353176543	0.00141285365671604	0.00185358599228994	0.00223508926090456	0.00290360016815939	0.00139685802308873	0.003604441680309	0.00733390527446068	0.0122758244995937	0.00156987762822707	0.00466946416765046	0.00959706341052254	0.0210179245788898	0.00126164451824039	0.00376016343557701	0.00846607479147758	0.0163926594347749	0.00205102243140016	0.00525186428318667	0.0107753234983859	0.0287228862770979	0.00371361309762789	0.00849573839632931	0.0176261690438512	0.0296520955209591
35	-0.00102613308304008	-0.000177618443355864	-0.00798199074201772	-0.0133962216616085	0.004145699126653	0.00796175673945113	0.0105915055703202	0.0173828401781314	0.00848080916457126	0.0161317836558668	0.0182870902805156	0.0242926790995271	0.00784908185132106	0.0177291920580075	0.0201436399542901	0.0168114041272328	0.0109184932034703	0.00607230990260293	0.0124116373921135	0.00982738860023304	-0.00121315131652893	-0.00443502772595592	0.0011804355678681	0.00177902522378152	0.00092726145016133	0.00701148377964007	0.0265284928392675	0.0390354344090666	0.00228758420998219	0.0211833382233286	0.0276462550588991	0.037593763031047	0.0086009198319964	0.0259479710362708	0.0418586568918168	-0.0229751321901332	-0.00218631145065257	0.00471245083878586	0.0185529167718045	0.0534822427231188	0.000742543680466656	0.00184374217983911	0.00355440691571612	0.00702307077143968	0.000709577251799783	0.00169247989584398	0.00345956640597903	0.0061661212746027	0.000594156415030773	0.00130651731100034	0.00228856219041536	0.00381552500710441	0.000932145041937778	0.00185999190197464	0.00308435822063686	0.00494511766489484	0.00141320187328613	0.00185394761065576	0.00223539448612288	0.0029042551669001	0.00139688011016852	0.00360454590323691	0.00733374692906603	0.0122659045657243	0.00156971592690162	0.00466947154327634	0.00959639406113634	0.0210151663132817	0.00126171067965683	0.00376065461702068	0.00847167737833239	0.0163970466493012	0.00205185044250835	0.00525275000724219	0.0107785728347873	0.0287284147012066	0.00371407821269065	0.00849571944822535	0.0176260850873071	0.0296526784916702
36	-0.000719909700899117	0.000521693437790266	-0.00590247989624737	-0.0125053099891133	0.00509754687946242	0.00935355584213783	0.0110192393053447	0.0153200862524223	0.00696529817079117	0.0145733856265794	0.0181862962358103	0.0241186824573777	0.00753944650909961	0.0200940667197733	0.0241829985716176	0.01233108547741	0.00923141026168546	0.00466734022400956	0.00942799621422515	0.00858000405470573	-0.00146875754451606	-0.00518746779525037	0.000418298178853743	0.00152957616188632	0.000720167581831251	0.00814748541413214	0.0157142185411924	0.0281690158836157	0.00332164758573354	0.0245271535816713	0.0423008613549836	0.0423542345832237	0.0081158627816413	0.0193975683327348	0.0375162359322261	-0.0192166573658299	0.0020385248863565	-0.000475174117594128	-0.00371646999861621	0.0274311717911798	0.000742572722223569	0.00184399089700979	0.00355474129035139	0.00702371352621004	0.000709632418696163	0.00169257248499747	0.00346049715265653	0.00616732003255402	0.000594166548414318	0.00130675123320626	0.0022888984123364	0.0038158657755092	0.000931972235747736	0.00185965070814856	0.00308476295097155	0.00494534041971829	0.0014133522334103	0.00185472249042546	0.00223573676270234	0.00290475717155004	0.00139704124463869	0.00360487886183636	0.00733387946336919	0.0122600862925129	0.00156952639061641	0.00466961044671044	0.00959447048262926	0.0210111766268484	0.00126172936237575	0.0037606797256336	0.00847579419975442	0.0163987059789933	0.00205257117667867	0.00525363895806143	0.0107803951885163	0.0287325896870027	0.00371474591945408	0.00849612886658712	0.0176275249781361	0.0296683781087257
37	-0.000621069114490778	0.000924961557853851	-0.00609410028851622	-0.00829472429195091	0.00627929332418285	0.00913867948100454	0.0108705006816831	0.0160947249531789	0.00674242004092852	0.0150138473389059	0.0189085682774998	0.0274114022772297	0.00807965684114019	0.0207941287021761	0.0266579887938991	0.00528008095285443	0.00742061059871514	0.00489345469160693	0.01116566808125	0.0090597985926679	-0.00078383746061831	-0.00343969453153792	0.000775393178823214	0.000759611245161567	0.000746887055948542	0.00731172228318446	0.0139551561846673	0.0243445653351601	0.00315023891913705	0.0255826026624616	0.0376291153781992	0.029499446194684	0.0165968313013431	0.0263364661834207	0.0397726173336173	-0.00541095760300031	0.00169210085456066	0.00022570579801041	-0.0026830693436514	0.0337749262407902	0.000742585733607281	0.00184429847655513	0.00355494856687558	0.007024493615778	0.000709707352856582	0.00169273306774138	0.00346195260188469	0.00616863528829155	0.00059414636153225	0.00130700655954067	0.00228925101515076	0.0038159275752391	0.00093180946829405	0.0018595396118859	0.00308485612496946	0.00494584394305431	0.0014135171182265	0.00185651865432287	0.00223661803068114	0.00290503477766728	0.00139725573373874	0.00360517301569214	0.00733402879402578	0.0122570555199701	0.00156938727789989	0.00466991575500893	0.00959263605834095	0.0210080474467253	0.00126180585194607	0.00376066841118934	0.00847822320010213	0.0163917706777171	0.00205308563236873	0.00525403176616275	0.0107812447211249	0.0287252718467968	0.00371493738065609	0.00849652084473458	0.0176292906151216	0.0296865565967778
38	-0.000860532722539594	0.00130830355460445	-0.0055439049203325	-0.0101598665616703	0.00549437126213153	0.00742061989172974	0.011124520213006	0.0167681215413463	0.00648665560730241	0.0132896865144514	0.0155089704417121	0.0209975331519448	0.00815350840334901	0.0165079507773941	0.023849590051555	0.00588181000617216	0.00584892749771082	0.00220768814117127	0.00689857310945743	0.00788662479072679	-0.000751000184970091	-0.000591865512090432	0.00276920031090137	-0.0037565011593356	-0.0010603324597766	0.00503603367477008	0.0260045709090311	0.0385213941716322	0.00267275255624686	0.0197726388576069	0.0230222975391963	0.0195595528226329	0.0142346882220686	0.0191743823828492	0.0236016970575702	-0.00262996775480021	0.00245028344033885	0.00725749639469175	0.00367324350636593	0.0265622467195435	0.000742610352711667	0.00184453299046859	0.00355515541209286	0.00702519427206501	0.000709770641257891	0.00169281880468518	0.00346344273239161	0.00616958351742419	0.000594060303874482	0.0013071039935077	0.00228949669057185	0.00381593197470738	0.000931668631149511	0.00185947018413695	0.00308507629446235	0.00494514455909309	0.0014132519899395	0.00185782307284317	0.00223657044125844	0.00290568040288807	0.00139758746736188	0.00360542346512911	0.00733417268800411	0.012255089236547	0.00156927055675796	0.00467021434557739	0.00959132791018514	0.0210062677723381	0.00126174999669376	0.00376080418700423	0.00847956303610713	0.0163833371949865	0.00205380061522099	0.00525390162177709	0.010779943426586	0.0287105358303417	0.00371506093059212	0.00849748480609332	0.0176355313508656	0.0297030382256809
39	-0.000984903534074952	0.000963927646870893	-0.00538252816992119	-0.0119674108016112	0.00478093802013686	0.00628919918170665	0.010741122118835	0.0226949672705031	0.00615627248819944	0.0141933353842279	0.0169608594803139	0.0202854371557911	0.00957199322823883	0.0183320048715029	0.0238314297912795	0.0171515622490456	0.0112023719997418	0.0068837518080165	0.00965895246451298	0.016971769863088	-0.000379598210397261	-0.00297947577037294	-0.000635575111974268	-0.00881032689419461	-0.00188319647013343	0.00400980873201001	0.0262228008081981	0.0378196115444002	0.00473822669487122	0.0173600476485723	0.0187300201697972	0.0176929634731208	0.012894613812322	0.0329228432316023	0.0336595387937011	0.00576179230422059	0.00565233018731373	0.0211998343896666	0.0144977675726102	0.0311863983834909	0.00074262639815661	0.00184469914477037	0.00355536069084309	0.00702586245695325	0.000709824333041819	0.00169288455842901	0.00346474800230864	0.00616999066757746	0.000594015077915842	0.00130721405552941	0.00228972446833002	0.00381625544211688	0.000931570412703596	0.00185945713728427	0.00308478804914955	0.00494364571935417	0.00141280459054072	0.00185892450925737	0.00223660419632839	0.002906775554267	0.00139784812487944	0.00360557815541928	0.00733438519369599	0.0122538936772208	0.00156920620837326	0.00467070029848959	0.00959115992626917	0.0210051484523991	0.00126163090443955	0.003760632504173	0.00848019414153058	0.0163761385159747	0.00205405766773111	0.00525329941586257	0.0107792409206062	0.0286931982936555	0.0037149035416471	0.00849832466385529	0.0176438768775622	0.0297150617962388
