lagtime	wtd_avg_RRD_p|antQ0.0221-0.1	wtd_avg_RRD_p|antQ0.1-0.2	wtd_avg_RRD_p|antQ0.2-0.4	wtd_avg_RRD_p|antQ0.4-2.86	se_p|antQ0.0221-0.1	se_p|antQ0.1-0.2	se_p|antQ0.2-0.4	se_p|antQ0.4-2.86
170	-0.00144150667666063	0.000510697088831616	0.00168315474734318	0.00134818514374248	0.000231759783308684	0.000194127712381992	0.000194600015244311	0.000220234806734871
171	-0.00145615965390285	0.000533584135261358	0.00152446176457821	0.00135115570865569	0.000231584063025471	0.000194101163830135	0.000194608310639472	0.000220076195544314
172	-0.00158862534023625	0.000644812642746959	0.00143609160285299	0.00130370333979706	0.000231376810442233	0.000194064829693089	0.000194613809638343	0.000219871997997404
173	-0.00134738877357334	0.000801514488610281	0.00143381824072674	0.00145684416947288	0.000231222620662167	0.000194037439757229	0.000194596117449077	0.000219798911015724
174	-0.00117026557487995	0.000659746675029655	0.00133270156469815	0.00153228317936851	0.00023112500680724	0.000194017250755959	0.000194605663618272	0.000219671416839901
175	-0.00111472712335593	0.000401722491493191	0.00128159466895843	0.0014611278413056	0.000231027137457287	0.000193987281666069	0.000194624068638627	0.000219198201431889
176	-0.00124424048773949	0.000345492736821413	0.00131335853000052	0.00132380874923507	0.000230920510749296	0.000193966743345818	0.000194618535833914	0.000218523019246366
177	-0.00148846234124941	0.000369404527963613	0.00118683181311514	0.00120063497120523	0.000230849499268132	0.000193945235300932	0.00019458592613674	0.000218119879659404
178	-0.00146646792075408	0.00031569787204865	0.00113384058253148	0.00107748833443594	0.000230802688828485	0.000193927430629536	0.000194546238186422	0.000217747042524423
179	-0.00145526722678741	0.000190671006940288	0.00122990825376979	0.00110396009492648	0.000230728974851511	0.00019391663781263	0.000194509911738809	0.000217454944587854
180	-0.00141397203113682	9.42522061126096e-05	0.00128670593003452	0.00113378940767064	0.000230602465712078	0.000193873456113287	0.000194453117037898	0.000217227381169618
181	-0.00152087373258318	3.35595729484232e-05	0.00141619042467111	0.00109042830204341	0.000230459285283105	0.000193837323574608	0.000194411558620678	0.000217042425443836
182	-0.00142806719232065	8.06354573657181e-05	0.00146121939149009	0.000978568562554925	0.000230303216984371	0.000193836250546687	0.000194365383224428	0.000216855071462818
183	-0.00135032608865756	7.48850044423766e-05	0.00137656873665092	0.000894638326158538	0.000230181961467035	0.000193838984398706	0.000194312795525183	0.000216715726570946
184	-0.0010915295457355	8.68527593243516e-05	0.00136384509303225	0.000917721047537099	0.000230082311495061	0.000193810248822076	0.000194252462566535	0.000216554201444084
185	-0.000912634520015689	3.61308303311755e-05	0.00148595616229384	0.000947795786739844	0.000229980154964334	0.000193764408066482	0.000194145170352412	0.000216360339215003
186	-0.00107072795012161	0.000123401902062447	0.00154074525116951	0.00095269344367209	0.000229846456822699	0.000193704542119381	0.000194019033881365	0.000216229217767761
187	-0.00112597915589333	0.000202147703430524	0.00159161365523547	0.00119990662423513	0.000229734413312976	0.000193668382938083	0.000193868545344543	0.000216094660679902
188	-0.00118371368269449	0.00014288147461455	0.00158082224990154	0.00114206476062565	0.000229609382479136	0.000193675620600209	0.000193744300106002	0.000215915020568751
189	-0.0013570445866678	0.000111687103416019	0.00163203053494019	0.00111470392811716	0.000229466245355807	0.000193657595177805	0.000193677460268625	0.000215595417084394
190	-0.00137018767004738	0.000192852219902719	0.0016169382349958	0.0011196928613359	0.000229335312757912	0.000193587220771388	0.000193635827975105	0.00021539613888565
191	-0.00155584595787433	0.000134263105393743	0.00152629969799155	0.0010728053038848	0.000229268009185865	0.000193474833177359	0.000193595391733905	0.000215241998713748
192	-0.00162259186937766	6.13118188874659e-05	0.00146990750493703	0.00114923286489679	0.000229210399398106	0.000193392757169427	0.000193544413654054	0.000214956107005108
193	-0.00177312638596307	-5.78287681241415e-05	0.00142279860612697	0.00107188424320932	0.000229093569932149	0.000193319978211532	0.000193495364513438	0.000214745933551791
194	-0.00173747663632848	-0.000108683673582726	0.00139358375615167	0.00120081844797073	0.000228964828335639	0.000193217563438479	0.000193448679827086	0.000214520821409902
195	-0.00165314159484847	-5.98310119828373e-05	0.00145062656346304	0.00122590959171962	0.000228821507947242	0.000193085312494954	0.000193387918143822	0.000214226967380501
196	-0.00159218266909802	-4.54924308832416e-05	0.00146419533524559	0.00115505299644046	0.000228654640130414	0.000192935883198004	0.000193269669710321	0.000213574458614062
197	-0.00148735812811621	-0.000121652746455296	0.00129568445785942	0.00121108347017644	0.000228485839211422	0.000192722749013444	0.000193075223358223	0.000212851231160921
198	-0.0013800300036556	-0.00019038183969726	0.00118293242640753	0.00121002103778469	0.000228326776233114	0.000192468204546338	0.000192740647368796	0.000212252350474973
199	-0.00145746406186579	-0.000268693331292934	0.00110824545532169	0.00121570371555019	0.000228139160420571	0.000192164303252068	0.000192300434734511	0.00021166507278455
200	-0.00128821296220652	-0.000171373401859731	0.00125503807839509	0.00113114203550038	0.00022781041312687	0.000191699047203573	0.00019166707011649	0.000210685478731885
