lagtime	wtd_avg_RRD_p|antQ0.0221-0.1	wtd_avg_RRD_p|antQ0.1-0.2	wtd_avg_RRD_p|antQ0.2-0.4	wtd_avg_RRD_p|antQ0.4-2.86	se_p|antQ0.0221-0.1	se_p|antQ0.1-0.2	se_p|antQ0.2-0.4	se_p|antQ0.4-2.86
181	-0.000151542977107396	0.000117437469369466	0.00021636615563244	0.000660236074703824	0.000207314657687994	0.000172625985501067	0.000175520393814042	0.00020269719605603
182	-4.98592923058571e-05	0.000171100428091156	0.000260656867591757	0.000549488584279254	0.000207204084190935	0.000172637799316177	0.000175473274205111	0.000202579941309958
183	3.69467338236248e-05	0.000175462845349915	0.000178772451480081	0.000469184803781692	0.000207131524985706	0.0001726565609133	0.000175423602224444	0.000202490682707146
184	0.000303787957148369	0.000192111592790947	0.000170390268358505	0.00051072650808112	0.000207079127400013	0.000172644395485586	0.000175362831092849	0.000202389656994338
185	0.000488667299940221	0.000148481786422865	0.000296874325449318	0.000535251648366582	0.000207026050799683	0.000172615489005008	0.000175254534610984	0.000202242038307795
186	0.000334845487964028	0.000244529715187566	0.000343851556341444	0.000523172758998569	0.000206944642798106	0.000172571065885643	0.000175136476759844	0.000202119383368334
187	0.000283705813013096	0.000333271821145348	0.000397363919480554	0.000773995320220012	0.000206879209118506	0.000172550608964201	0.000175001631460656	0.000202003122528372
188	0.000230571493264779	0.000273437463469811	0.000385019081780498	0.000689544914879054	0.000206813693357495	0.000172572882539924	0.000174893066125143	0.00020186931385555
189	6.03587675509914e-05	0.00024426328296999	0.000436116756851581	0.000649424449523863	0.000206732951605937	0.000172569612812982	0.000174842207779898	0.000201618548965336
190	5.132264247698e-05	0.000336578966769414	0.000421007433092019	0.000657261792570463	0.00020666480734152	0.000172517761668962	0.000174816096494776	0.000201473078016269
191	-0.000127302824600046	0.000293571884063574	0.000335791787930267	0.000618844852037181	0.000206661570324879	0.000172429083116797	0.000174791736858076	0.000201369846468487
192	-0.000187421292735465	0.000238823408456756	0.00028383706913921	0.000697095124215904	0.000206659756514345	0.000172381207331727	0.000174753278425492	0.000201162467340025
193	-0.000327366308140528	0.000136095212473249	0.000239246224749509	0.000620499813046089	0.000206602620837515	0.000172346322312524	0.00017472153102325	0.000201016355878616
194	-0.000279306834658152	0.00010092151399707	0.00021609322500913	0.000747555253112851	0.000206534927551173	0.000172280576224081	0.000174692868326394	0.000200848979880456
195	-0.00018277202314127	0.00016345101930299	0.000281163255250587	0.000762483799358023	0.000206460014439238	0.000172184613328607	0.000174647503699549	0.000200629156335223
196	-0.000105768442882609	0.000196406132057315	0.000308574121371699	0.00068305485195992	0.000206367727921267	0.000172078901729511	0.000174547173188191	0.000200086578373856
197	1.35125268222592e-05	0.000138237910814223	0.00014801876167356	0.000735493604677476	0.000206272509924367	0.000171920087347328	0.000174374248844649	0.000199486775581199
198	0.000133081222490267	9.18900278245645e-05	4.3421145171274e-05	0.000724721819810275	0.000206190343271623	0.000171724282899135	0.000174069793465671	0.000199000510582185
199	6.75490264124899e-05	3.34862370391279e-05	-2.28511557289989e-05	0.000722021279891144	0.00020609836454473	0.000171480413953907	0.00017366692705434	0.000198500400944261
200	0.000253404003592256	0.000153426374912292	0.00012585128069861	0.000628223944546913	0.000205879921530235	0.000171090886979611	0.000173078592401518	0.000197596319822003
